id,utt,annot_utt
1726,hvað verður hæsta hitastigið í komandi viku,hvað verður hæsta [weather_descriptor : hitastigið] [date : í komandi viku]
1727,gætirðu sagt mér hvort veitingastaðurinn salka valka býður upp á að ég geti fengið mat til að taka með,gætirðu sagt mér hvort [business_type : veitingastaðurinn] [business_name : salka valka] býður upp á að ég geti fengið [order_type : mat til að taka með]
1728,vinsamlegast staðfestu veðrið þrettánda í þessum mánuði,vinsamlegast staðfestu veðrið [date : þrettánda] í [date : þessum mánuði]
1729,segðu mér ef það verður sól og heiðskírt á föstudaginn í þessari viku,segðu mér ef það verður [weather_descriptor : sól og heiðskírt] á [date : föstudaginn] í [date : þessari viku]
1730,athuga spaðinn miðstöð nálægt mér og panta osta pítsu,athuga [business_name : spaðinn] miðstöð nálægt mér og panta [food_type : osta pítsu]
1731,athuga topp veitingastað nálægt mér og panta indverskan,athuga topp [business_type : veitingastað] nálægt mér og panta [food_type : indverskan]
1732,eyddu vekjara í dag klukkan tíu um morguninn,eyddu vekjara [date : í dag] klukkan [time : tíu um morguninn]
1733,athugaðu vekjara í dag fyrir fund,athugaðu vekjara [date : í dag] fyrir fund
1734,spila rokk tónlist fyrir mig,spila [music_genre : rokk] tónlist fyrir mig
1735,ég vil hlusta á kántrý tónlist,ég vil hlusta á [music_genre : kántrý] tónlist
1736,breyta tegund frá rokk í sígilt,breyta tegund frá rokk í [music_genre : sígilt]
1737,lækka ljós á ganginum prósent,lækka ljós á [house_place : ganginum] prósent
1738,deyfa garð ljós um helming,deyfa [house_place : garð] ljós [change_amount : um helming]
1739,hvaða söngvari er það sem syngur þetta lag,hvaða söngvari er það sem syngur þetta lag
1740,segðu mér nafnið á þessu lagi sem er í spilun takk,segðu mér nafnið á þessu lagi sem er í spilun takk
1741,hey olly vinsamlegast segðu mér nafnið á þessu lagi sem er að spila,hey olly vinsamlegast segðu mér nafnið á þessu lagi sem er að spila
1743,finna og panta svið frá grillmarkaðinum,finna og panta [food_type : svið] frá [business_name : grillmarkaðinum]
1744,hvað finnst þér,hvað finnst þér
1745,þér líkar við lagið,þér líkar við lagið
1746,ég elska þetta lag hvað með þig,ég elska þetta lag hvað með þig
1747,kveiktu á þegar það er tengt annars slökktu,kveiktu á þegar það er tengt annars slökktu
1748,ef það er kveikt á rofanum þá kveikja á annars slökkva,ef það er kveikt á rofanum þá kveikja á annars slökkva
1750,slökkva öll ljós,slökkva [device_type : öll ljós]
1751,af með öll ljós á hægri hlið,af með öll [device_type : ljós á hægri hlið]
1752,spila öll lög með hjaltalín,spila öll lög með [artist_name : hjaltalín]
1753,spila öll rokk lög,spila öll [music_genre : rokk] lög
1754,spilaðu öll lög frá uppáhalds lagalistanum,spilaðu öll lög frá uppáhalds lagalistanum
1755,hækkaðu upp ljósin,hækkaðu upp ljósin
1756,lýsa upp ljósin,lýsa upp ljósin
1757,alexa lýsa upp ljósin,alexa lýsa upp ljósin
1758,hvað og hvernig er hagkerfi íslands um þessar mundir,hvað og hvernig er [news_topic : hagkerfi íslands] um þessar mundir
1759,segðu mér fréttir um forsetann guðna th. jóhanesson,segðu mér fréttir um [news_topic : forsetann guðna th. jóhanesson]
1760,nýjustu fréttir um hryðjuverk,nýjustu fréttir um [news_topic : hryðjuverk]
1761,sýndu mer hvað er nýjast af narendra modi,sýndu mer hvað er nýjast af [news_topic : narendra modi]
1762,hvað er klukkan í kína núna,hvað er klukkan í [place_name : kína] núna
1764,vinsamlegast gefðu mér uppfærslu um krikket,vinsamlegast gefðu mér uppfærslu um [news_topic : krikket]
1765,gefðu mér uppfærslu um fótbolta,gefðu mér uppfærslu um [news_topic : fótbolta]
1766,viltu gefa mér uppfærslu um íshokkí,viltu gefa mér uppfærslu um [news_topic : íshokkí]
1767,breyttu tvöþúsund þrjú hundruð og þrjátíu frá g. m. t. plús fjögurhundruð og þrjátíu í g. m. t. tvö hundruð,breyttu tvöþúsund þrjú hundruð og þrjátíu frá g. m. t. plús fjögurhundruð og þrjátíu í g. m. t. tvö hundruð
1768,breyttu eitt þúsund og þrjátíu frá g. m. t. plús hundrað og þrjátíu í g. m. t. núll hundrað,breyttu eitt þúsund og þrjátíu frá g. m. t. plús hundrað og þrjátíu í g. m. t. núll hundrað
1770,spila frikka dór,spila [artist_name : frikka dór]
1771,spila pál óskar,spila [artist_name : pál óskar]
1772,vinsamlegast settu vekjaraklukku á klukkan fimm eftir hádegi,vinsamlegast settu vekjaraklukku á klukkan [time : fimm eftir hádegi]
1773,vektu mig klukkan sex um morguninn,vektu mig klukkan [time : sex um morguninn]
1774,slökkva á vekjaranum,slökkva á vekjaranum
1775,spilaðu næsta lag,spilaðu næsta lag
1776,spila bjór meiri bjór,spila [song_name : bjór meiri bjór]
1777,næsta lag,næsta lag
1778,deyfðu ljósin,deyfðu ljósin
1779,er kalt veður þar,er [weather_descriptor : kalt] veður þar
1780,ég vona að það sé sólríkt veður þar,ég vona að það sé [weather_descriptor : sólríkt] veður þar
1781,gæti ég fengið að vita hvernig veðrið er þarna,gæti ég fengið að vita hvernig veðrið er þarna
1782,spilaðu í síðasta skipti og síðan næst ást,spilaðu [song_name : í síðasta skipti] og síðan næst [song_name : ást]
1783,vinsamlegast spilaðu lagið draumur um nínu,vinsamlegast spilaðu lagið [song_name : draumur um nínu]
1784,slökkva á borðstofu,slökkva á [house_place : borðstofu]
1785,vinsamlegast slökktu á eldhúsinu,vinsamlegast slökktu á [house_place : eldhúsinu]
1786,slökkva á hjónaherberginu,slökkva á [house_place : hjónaherberginu]
1787,lækkaðu hljóðstyrkinn,lækkaðu hljóðstyrkinn
1788,stilla hljóðið hærra,stilla hljóðið hærra
1789,er veðrið kalt,er veðrið [weather_descriptor : kalt]
1790,segðu mér hvaða tónlist mér líkar,segðu mér hvaða tónlist mér líkar
1791,getur þú gefið mér upp hve mörg like tónlistin mín hefur fengið,getur þú gefið mér upp hve mörg like tónlistin mín hefur fengið
1792,góðan daginn hvernig hefurðu það,góðan daginn hvernig hefurðu það
1793,hvað eru nýjustu fréttir frá sýrlandi,hvað eru nýjustu fréttir frá [place_name : sýrlandi]
1794,mun trump heimsækja rússland bráðlega,mun [person : trump] heimsækja [place_name : rússland] bráðlega
1795,hvaða dagsetning er í dag,hvaða dagsetning er [date : í dag]
1796,dagur í dag,dagur [date : í dag]
1797,í dag er,[date : í dag] er
1798,spila uppáhalds tónlist,spila uppáhalds tónlist
1799,stokka upp og spila tónlist,[player_setting : stokka upp] og spila tónlist
1800,heldurðu að það muni rigna í dag,heldurðu að það muni [weather_descriptor : rigna] [date : í dag]
1801,hvað er brúttó af landsframleiðslu bandaríkjanna,hvað er brúttó af landsframleiðslu [place_name : bandaríkjanna]
1802,hvað er núverandi verð á hráolíu,hvað er núverandi [news_topic : verð á hráolíu]
1803,hvaða lið eru að keppa í úrvalsdeildinni í dag,hvaða lið eru að keppa í [news_topic : úrvalsdeildinni] [date : í dag]
1804,meira ljós takk,meira ljós takk
1805,ég þarf smá meiri ljós,ég þarf smá meiri ljós
1806,hvað er klukkan margar mínútur yfir fjögur e. h.,hvað er klukkan margar mínútur yfir [time : fjögur e. h.]
1807,laga heiti,laga heiti
1808,titill,titill
1809,spila lagið sem ég heyrði ekki í síðasta mánuði,spila lagið sem [song_name : ég heyrði ekki] í [date : síðasta mánuði]
1810,byrja tónlist í lagalistanum,byrja tónlist í lagalistanum
1811,byrja lagalista og spila tónlist,byrja lagalista og spila tónlist
1812,vinsamlegast gerðu fyrir mig kaffi án sætuefnis,vinsamlegast gerðu fyrir mig kaffi [coffee_type : án sætuefnis]
1813,ég þarf kaffi helst heitt,ég þarf kaffi helst [coffee_type : heitt]
1814,vinsamlegast reddaðu mér kaffi með engum sykri,vinsamlegast reddaðu mér kaffi með [coffee_type : engum sykri]
1815,olly pantaðu einn kaffi á te og kaffi kaffihúsi,olly pantaðu einn kaffi á [business_name : te og kaffi] [business_type : kaffihúsi]
1816,panta einn kaffi á te og kaffi kaffihúsi,panta einn kaffi á [business_name : te og kaffi] [business_type : kaffihúsi]
1817,pantaðu einn kaffi frá næsta kaffihúsi,pantaðu einn kaffi frá næsta [business_type : kaffihúsi]
1818,segðu mér hvað klukkan er,segðu mér hvað klukkan er
1819,tími og dagsetning í dag,tími og dagsetning [date : í dag]
1820,kveikja á þrifaróbótanum,kveikja á [device_type : þrifaróbótanum]
1821,virkja róbot þrif eftir eina klukkustund,virkja [device_type : róbot þrif] eftir [time : eina klukkustund]
1822,byrja þrif með róbot ryksugu,byrja þrif með [device_type : róbot ryksugu]
1823,uppáhalds söngvarinn minn er björk,uppáhalds söngvarinn minn er [artist_name : björk]
1824,mér likar við lög frá,mér likar við lög frá
1825,segðu mér nýjastu uppfærslur frá ísafirði,segðu mér nýjastu uppfærslur frá [place_name : ísafirði]
1826,segðu mér nýjustu fréttir af akureyri,segðu mér nýjustu fréttir af [place_name : akureyri]
1827,hvað er í gangi á akureyri,hvað er í gangi á [place_name : akureyri]
1828,segðu mér nýjustu fréttir í reykjavík,segðu mér nýjustu fréttir í [place_name : reykjavík]
1829,halló hvað ertu að gera,halló hvað ertu að gera
1830,ég vil borða eitthvað sterkt,ég vil borða eitthvað [food_type : sterkt]
1831,panta eina pítsu frá pizza hut,panta eina [food_type : pítsu] frá [business_name : pizza hut]
1832,spila sálin hans jóns míns albúm,spila [playlist_name : sálin hans jóns míns] albúm
1833,getur þú endurtekið lagalista þemu aftur og aftur,getur þú endurtekið lagalista [playlist_name : þemu] aftur og aftur
1834,spila mín mest spiluðu lög,spila mín mest spiluðu lög
1835,segðu mér hver syngur þetta lag,segðu mér hver syngur þetta lag
1836,segðu mér lengd og stjörnugjöf,segðu mér lengd og stjörnugjöf
1837,er þetta lag með siggu beinteins,er þetta lag með [artist_name : siggu beinteins]
1838,leita og spila bestu lög bubba morthens,leita og spila bestu lög [artist_name : bubba morthens]
1839,fara á youtube og spila fyrir mig bestu brúðkaupslögin,fara á [media_type : youtube] og spila fyrir mig [playlist_name : bestu brúðkaupslögin]
1841,ætti ég að taka regnhlíf í vinnuna í dag,ætti ég að taka [weather_descriptor : regnhlíf] í vinnuna [date : í dag]
1842,mun sólin skína á dalvík um helgina,mun [weather_descriptor : sólin skína] á [place_name : dalvík] [date : um helgina]
1843,verður hlýrra hér í næstu viku,verður [weather_descriptor : hlýrra] hér í [date : næstu viku]
1844,mun það frysta í nótt,mun það [weather_descriptor : frysta] [time : í nótt]
1846,hey google hey hringja í nálægasta kínverska veitingastað til að taka með,hey google hey hringja í nálægasta [food_type : kínverska] [business_type : veitingastað] til að [order_type : taka með]
1847,pantaðu fyrir mig ostaborgara frá hamborgarabúllunni,pantaðu fyrir mig [food_type : ostaborgara] frá [business_name : hamborgarabúllunni]
1848,syngdu fyrir mig,syngdu fyrir mig
1849,settu plötu á fóninn,settu plötu á fóninn
1850,hvað er klukkan,hvað er klukkan
1851,hversu margar sekúndur eru eftir til að klára þessa klukkustund,hversu margar sekúndur eru eftir til að klára þessa [time : klukkustund]
1852,það er of bjart hérna,það er of bjart hérna
1853,ég myndi vilja minna bjart herbergi,ég myndi vilja minna bjart herbergi
1854,hvað er klukkan núna,hvað er klukkan núna
1856,hærra,hærra
1857,lægra,lægra
1858,náðu í nýjustu fréttir um tækni fyrir mig,náðu í nýjustu fréttir um [news_topic : tækni] fyrir mig
1859,finndu fyrir mig nýjustu tækni fréttir,finndu fyrir mig nýjustu [news_topic : tækni] fréttir
1860,er fréttin orðin opinber,[news_topic : er fréttin orðin opinber]
1861,gengur snap vel eftir frumútboðið,gengur [news_topic : snap] vel eftir [news_topic : frumútboðið]
1862,hvenær hringja vekjararnir mínir,hvenær hringja vekjararnir mínir
1863,hef ég einhverja vekjara,hef ég einhverja vekjara
1864,hvaða vekjaraklukkur eru virkar núna,hvaða vekjaraklukkur eru virkar núna
1865,hitastig þessa klukkustundina,[weather_descriptor : hitastig] [time : þessa klukkustundina]
1866,veðurfréttir núna,veðurfréttir núna
1867,veðráttuupplýsingar núna,veðráttuupplýsingar núna
1868,olly loftlagsupplýsingar núna,olly loftlagsupplýsingar núna
1869,hvaða dagsetning er í dag,hvaða dagsetning er [date : í dag]
1870,hvaða mánuður er í dag,hvaða mánuður er [date : í dag]
1871,bættu þessu lagi í minn top tíu uppáhalds lista,bættu þessu lagi í minn top tíu uppáhalds lista
1872,frábært lag fyrir ferðalagið,frábært lag fyrir ferðalagið
1873,alexa frábært lag fyrir keyrsluna,alexa frábært lag fyrir keyrsluna
1874,bæta lag á hlaupa lista,bæta lag á [playlist_name : hlaupa] lista
1875,spila sextíu,spila [playlist_name : sextíu]
1876,spila topp tíu,spila [playlist_name : topp tíu]
1877,þetta lag var geggjað geturðu spilað það aftur,þetta lag var geggjað geturðu spilað það aftur
1878,hvað var þetta stuðmanna lag sem ég hlustaði á í gær kvöldi geturðu spilað það aftur,hvað var þetta [artist_name : stuðmanna] lag sem ég hlustaði á [date : í gær] [timeofday : kvöldi] geturðu spilað það aftur
1879,olly hvað var þetta hjaltalín lag sem ég hlustaði á í gær um kvöldið geturðu spilað það aftur,olly hvað var þetta [artist_name : hjaltalín] lag sem ég hlustaði á [date : í gær] [timeofday : um kvöldið] geturðu spilað það aftur
1880,hækkaðu hljóðstyrkinn smá,hækkaðu hljóðstyrkinn smá
1882,ég heyri ekki neitt,ég heyri ekki neitt
1883,hvað er nafnið á þessu lagi,hvað er nafnið á þessu lagi
1884,hvað er í fréttum hjá w. b. c. núna,hvað er í fréttum hjá [media_type : w. b. c.] núna
1885,gefðu mér fyrirsagnirnar frá stöð tvö fréttum,gefðu mér fyrirsagnirnar frá [media_type : stöð tvö fréttum]
1886,hvað er í níu fréttum,hvað er í [media_type : níu] fréttum
1887,spila síðasta lagið,spila [song_name : síðasta lagið]
1888,litla lýsingu í eldhúsinu,litla lýsingu í [house_place : eldhúsinu]
1889,kveiktu á diskó ljósunum,kveiktu á [device_type : diskó ljósunum]
1890,við skulum hafa hlýjan glóa í anddyrinu,við skulum hafa [color_type : hlýjan] glóa í [house_place : anddyrinu]
