id,utt,annot_utt
1507,ухаалаг оролт залгуурыг асаалттай болго,[device_type : ухаалаг оролт залгуурыг] асаалттай болго
1508,чимээгүй горимыг нэг цагын турш тааруул,чимээгүй горимыг [time : нэг цагын] турш тааруул
1509,өглөөний сэрүүлэг хүртэл ямар ч дуу битгий гаргаарай,[timeofday : өглөөний] сэрүүлэг хүртэл ямар ч дуу битгий гаргаарай
1510,ажлаас гэрт ирэх хүртэл чимээгүй горим дээр тавь,ажлаас гэрт ирэх хүртэл чимээгүй горим дээр тавь
1511,гэрэлтүүлгийн боломжит өнгөнүүдийг харуул,гэрэлтүүлгийн боломжит өнгөнүүдийг харуул
1512,өнгийн улаан болгож өөрчил,өнгийн [color_type : улаан] болгож өөрчил
1513,гадаа хэдэн градус байна,гадаа хэдэн [weather_descriptor : градус] байна
1514,өнөө шөнө бороо орох уу,[timeofday : өнөө шөнө] [weather_descriptor : бороо] орох уу
1515,одоо явж байгаа дуу хэзээ гарсан бэ,одоо явж байгаа дуу хэзээ гарсан бэ
1516,доминосоос зайдастай пицца захиал,[business_name : доминосоос] [ingredient : зайдастай] [food_type : пицца] захиал
1517,кафе бэнэгээс хиам бяслагтай сэндвич захиал,[business_name : кафе бэнэгээс] [food_type : хиам бяслагтай сэндвич] захиал
1518,modern nomads ын утсан махны цуглуулга захиал,[business_name : modern nomads] ын [food_type : утсан махны цуглуулга] захиал
1519,кофе чанагчийг асаа,[device_type : кофе чанагчийг] асаа
1520,дууг нь тавь руу ихэсгэ,дууг нь [change_amount : тавь руу] ихэсгэ
1521,дууг арав руу багасга,дууг [change_amount : арав руу] багасга
1522,зүүн спикерийн дууг арваар ихэсгэ,[device_type : зүүн спикерийн] дууг [change_amount : арваар] ихэсгэ
1523,зохиолын дуу тавь,[music_genre : зохиолын] дуу тавь
1524,хэдэн хөвгүүдийн хамтлагийн дуу тоглуул,хэдэн [artist_name : хөвгүүдийн хамтлагийн] дуу тоглуул
1525,би soft rock сонсмоор байна,би [music_genre : soft rock] сонсмоор байна
1526,тэр дууг миний плэйлистэнд нэм,тэр дууг миний плэйлистэнд нэм
1527,би тэр дуунд дуртай гэж надад сануулаарай,би тэр дуунд дуртай гэж надад сануулаарай
1529,камертоны дуу сонсоё,[artist_name : камертоны] дуу сонсоё
1530,харангын дуу сонсмоор байна,[artist_name : харангын] дуу сонсмоор байна
1531,монгол телевизээс шинийг ол,[media_type : монгол телевизээс] шинийг ол
1532,saak цэг m. n. ээс өнөөдрийн улс төрийн мэдээ харуул,[media_type : saak цэг m. n.] ээс [date : өнөөдрийн] [news_topic : улс төрийн] мэдээ харуул
1533,өнөөдөр монгол телевиз дээр юу болсон бэ,[date : өнөөдөр] [media_type : монгол телевиз] дээр юу болсон бэ
1534,тэрэлжид цаг агаар ямар байна,[place_name : тэрэлжид] цаг агаар ямар байна
1535,одоо зуунмодод бороо орж байна уу,одоо [place_name : зуунмодод] [weather_descriptor : бороо орж] байна уу
1536,а.н.у.-тай харьцуулахад японд одоо хэдэн цаг болж байна,[place_name : а.н.у.-тай] харьцуулахад [place_name : японд] одоо хэдэн цаг болж байна
1537,германд цаг одоо хэд болж байна харуул,[place_name : германд] цаг одоо хэд болж байна харуул
1538,миний захиалга бэлэн үү,миний захиалга бэлэн үү
1539,би хэзээ хоолоо очиж авч болох вэ,би хэзээ хоолоо [order_type : очиж авч] болох вэ
1540,миний хоол хэзээ бэлэн болох вэ,миний хоол хэзээ бэлэн болох вэ
1541,би шүхэр авч явмааргүй байна өнөөдөр бороотой юу,би [weather_descriptor : шүхэр] авч явмааргүй байна [date : өнөөдөр] [weather_descriptor : бороотой] юу
1542,нар тод шарж байна өдрийн үлдсэн хугацаанд энэ цаг агаар хэвээр байх уу,нар тод шарж байна [time : өдрийн үлдсэн хугацаанд] энэ цаг агаар хэвээр байх уу
1543,энэ амралтын өдрүүдэд цас орох уу надад хэлээч,[date : энэ амралтын өдрүүдэд] [weather_descriptor : цас] орох уу надад хэлээч
1544,цохилтот хөгжим сонсмоор байна,[music_descriptor : цохилтот] хөгжим сонсмоор байна
1545,billboard шилдэг арвыг тоглуул,billboard шилдэг арвыг тоглуул
1546,миний зуны хит дуунууд тавь,миний [playlist_name : зуны хит дуунууд] тавь
1547,энэ долоо хоногт миний байгаа газрын цаг агаар ямар байх вэ,[date : энэ долоо хоногт] миний байгаа газрын цаг агаар ямар байх вэ
1548,байгаа газрын маань арав хоногийн урьдчилсан мэдээг авч болох уу,байгаа газрын маань [time : арав хоногийн] урьдчилсан мэдээг авч болох уу
