id,utt,annot_utt
3658,گوگل هال باید تمیز باشه میشه جارو برقی رو روشن کنی,گوگل [house_place : هال] باید تمیز باشه میشه [device_type : جارو برقی] رو روشن کنی
3659,شرکت در حال آمدن است اکنون جاروبرقی را روشن کن,شرکت در حال آمدن است اکنون [device_type : جاروبرقی] را روشن کن
3660,زنگ ساعت را برای هفت صبح تنظیم کن,زنگ ساعت را برای [time : هفت صبح] تنظیم کن
3661,زنگ هشدار برای صبح بگذار,زنگ هشدار برای [timeofday : صبح] بگذار
3662,زنگ هشدار برای پنج بعدازظهر ایجاد کن,زنگ هشدار برای [time : پنج بعدازظهر] ایجاد کن
3663,آیا جمعه شب هوا گرم خواهد بود,آیا [date : جمعه] [timeofday : شب] هوا [weather_descriptor : گرم] خواهد بود
3664,می توانی به من دمای هوای شنبه شب را بگویی,می توانی به من [weather_descriptor : دمای] هوای [date : شنبه] [timeofday : شب] را بگویی
3665,آیا هوای یکشنبه برای پیراهن خیلی سرد است,آیا هوای [date : یکشنبه] برای پیراهن خیلی [weather_descriptor : سرد] است
3666,چراغ حمام را خاموش کن,چراغ [house_place : حمام] را خاموش کن
3669,زمان یه جایی رو بهم بگو,زمان یه جایی رو بهم بگو
3670,آیا این رستوران غذای بیرون بر دارد,آیا این [business_type : رستوران] غذای [order_type : بیرون بر] دارد
3671,آیا می توانم از این رستوران غذا به منزل ببرم,آیا می توانم از این [business_type : رستوران] غذا به منزل ببرم
3672,لطفا روشنایی اتاق‌ خواب ها را کم کن,لطفا روشنایی [house_place : اتاق‌ خواب ها] را کم کن
3673,لطفا رنگ لامپ حمام را عوض کن,لطفا رنگ لامپ [house_place : حمام] را عوض کن
3674,دوست دارم رنگ آشپزخانه متفاوت باشد,دوست دارم رنگ [house_place : آشپزخانه] متفاوت باشد
3675,لطفا چند تا ابی پخش کن,لطفا چند تا [artist_name : ابی] پخش کن
3676,میتونم چند تا افشین گوش بدم,میتونم چند تا [artist_name : افشین] گوش بدم
3677,علی من یک قهوه میل دارم لطفاً,علی من یک قهوه میل دارم لطفاً
3678,من یک قهوه می‌خواهم لطفا,من یک قهوه می‌خواهم لطفا
3679,برای من یک قهوه درست کن,برای من یک قهوه درست کن
3680,خواننده این اهنگ کیه,خواننده این اهنگ کیه
3681,این آهنگ که در حال پخش هست از کدام ژانر هست,این آهنگ که در حال پخش هست از کدام ژانر هست
3682,خواننده ی این آهنگ کیست,خواننده ی این آهنگ کیست
3683,اوولی تمام آهنگ هایی که بیشتر از یک بار گوش داده ام را ذخیره کن,اوولی تمام آهنگ هایی که بیشتر از یک بار گوش داده ام را ذخیره کن
3684,گوگل من به کدوم آهنگ ها حداقل ده بار گوش دادم,گوگل من به کدوم آهنگ ها حداقل ده بار گوش دادم
3685,لطفا پلی لیست لاتین من رو پخش کن,لطفا پلی لیست [music_genre : لاتین] من رو پخش کن
3686,لیست پخشی را که من به موزیک راک اختصاص دادم پخش کن,لیست پخشی را که من به موزیک [music_genre : راک] اختصاص دادم پخش کن
3687,من الان دوست دارم چند تا موسیقی رپ گوش بدم,من الان دوست دارم چند تا موسیقی [music_genre : رپ] گوش بدم
3688,این را کمی بلندتر کن,این را کمی بلندتر کن
3689,صدای بلندگوها را بلند کن,صدای بلندگوها را بلند کن
3690,برای سی دقیقه ساکت باش,برای [time : سی دقیقه] ساکت باش
3691,دمای فعلی در محمود آباد چند است,[weather_descriptor : دمای] فعلی در [place_name : محمود آباد] چند است
3692,لطفا آخرین جمله از آن کتاب را تکرار کن,لطفا آخرین جمله از آن کتاب را تکرار کن
3693,olly من به یک زنگ هشدار برای فردا ساعت پنج و نیم صبح نیاز دارم,olly من به یک زنگ هشدار برای [date : فردا] ساعت [time : پنج و نیم صبح] نیاز دارم
3694,من به یک زنگ هشدار برای پنج و نیم صبح فردا نیاز دارم,من به یک زنگ هشدار برای [time : پنج و نیم صبح] [date : فردا] نیاز دارم
3695,امروز برای ساعت سه زنگ هشدار می‌خواهم,[date : امروز] برای ساعت [time : سه] زنگ هشدار می‌خواهم
3696,گوگل زنگ هشدار من را تنظیم کن تا یک ساعت دیگر خاموش شود,گوگل زنگ هشدار من را تنظیم کن تا [time : یک ساعت] دیگر خاموش شود
3697,این پریز را روشن کن,این [device_type : پریز] را روشن کن
3698,یاس خواننده رپ مورد علاقه من است,[artist_name : یاس] خواننده رپ مورد علاقه من است
3699,باید ابی رو چک کنی حرف نداره,باید [artist_name : ابی] رو چک کنی حرف نداره
3700,لامپ ها در درصد,لامپ ها در درصد
3701,خیلی روشن است,خیلی روشن است
3702,olly آیا من زنگ هشداری برای فردا تنظیم کرده‌ام,olly آیا من زنگ هشداری برای [date : فردا] تنظیم کرده‌ام
3703,چه هشدارهایی برای این هفته تنظیم شده است,چه هشدارهایی برای [date : این هفته] تنظیم شده است
3704,از عطاویچ دوتا پیتزای بزرگ و چند بال مرغ سفارش بده,از [business_name : عطاویچ] دوتا [food_type : پیتزای] بزرگ [food_type : و چند بال مرغ] سفارش بده
3705,ساعت و تاریخ امروز چند است,ساعت و تاریخ [date : امروز] چند است
3706,ایا تاریخ امروز نهم هست,ایا تاریخ [date : امروز نهم] هست
3707,هوای فلان روز چطور خواهد بود,هوای فلان روز چطور خواهد بود
3709,چه زمانی اولین بار این آهنگ ضبط شد,چه زمانی اولین بار این آهنگ ضبط شد
3710,اینجا خیلی ساکته,اینجا خیلی ساکته
3711,یکم سر و صدا کن,یکم سر و صدا کن
3712,لیست پخش فعلی من را از بالا پخش کن,لیست پخش فعلی من را از بالا پخش کن
3713,محبوب ترین موزیک کانتری من را پخش کن,محبوب ترین موزیک [music_genre : کانتری] من را پخش کن
3714,لیست پخش را از پایین برای من شروع به پخش کن,لیست پخش را از پایین برای من شروع به پخش کن
3715,لطفا نکاتی رو که در مورد این آهنگ گفتم یادداشت و زخیره کن.,لطفا نکاتی رو که در مورد این آهنگ گفتم یادداشت و زخیره کن.
3716,لطفا هر چیزی رو که من در مورد این آهنگ دارم نگه دار,لطفا هر چیزی رو که من در مورد این آهنگ دارم نگه دار
3717,لطفا برترین های رپ دهه نود من را پخش کن,لطفا برترین های [music_genre : رپ دهه نود] من را پخش کن
3719,الان در ایران ساعت چند است,الان در [place_name : ایران] ساعت چند است
3720,الان در ایران ساعت چند است,الان در [place_name : ایران] ساعت چند است
3721,اوولی الان در ایران ساعت چند است,اوولی الان در [place_name : ایران] ساعت چند است
3722,الان ساعت درنیمه‌ی شرقی آمریکا چنده,الان ساعت درنیمه‌ی [time_zone : شرقی] آمریکا چنده
3723,من می خواهم صدای ابی را بعد از این آهنگ بشنوم,من می خواهم صدای [artist_name : ابی] را بعد از این آهنگ بشنوم
