id,utt,annot_utt
4095,խնդրում եմ իմ զարթուցիչը դրեք առավոտյան ութին,խնդրում եմ իմ զարթուցիչը դրեք [time : առավոտյան ութին]
4096,ինձ անհրաժեշտ է զարթուցիչ առավոտյան ութին,ինձ անհրաժեշտ է զարթուցիչ [time : առավոտյան ութին]
4097,ինչ է կատարվում այսօր,ինչ է կատարվում [date : այսօր]
4098,որն է վերջին վերնագիրը,որն է վերջին վերնագիրը
4099,պարզապես հաստատեք որ զարթուցիչը միացրել եք ութին դուրս գալու համար,պարզապես հաստատեք որ զարթուցիչը միացրել եք [time : ութին] դուրս գալու համար
4100,քաղաքական նորություններ,[news_topic : քաղաքական] նորություններ
4101,ինչ է կատարվել երեկ,ինչ է կատարվել [date : երեկ]
4102,ամենաթարմ համաշխարհային նորությունները,ամենաթարմ [place_name : համաշխարհային] նորությունները
4103,սա ինչ է որ մենք լսում ենք,սա ինչ է որ մենք լսում ենք
4104,ինչ եղանակ է սպասվում այսօր եղեգնաձորում,ինչ եղանակ է սպասվում [date : այսօր] [place_name : եղեգնաձորում]
4105,հաջորդ մի քանի օրերին անձրև է գալու վանաձորում,[date : հաջորդ մի քանի օրերին] [weather_descriptor : անձրև է գալու] [place_name : վանաձորում]
4106,վաղը հրազդանում առավելագույն ջերմաստիճանը որքան կլինի,[date : վաղը] [place_name : հրազդանում] առավելագույն ջերմաստիճանը որքան կլինի
4107,որ զարթուցիչներն են միացված հեռախոսում,որ զարթուցիչներն են միացված [device_type : հեռախոսում]
4108,առավոտ ժամը չորսին ահազանգ կա,[time : առավոտ] ժամը [time : չորսին] ահազանգ կա
4109,խնդրում եմ անջատել իմ խելացի վարդակ,խնդրում եմ անջատել իմ [device_type : խելացի վարդակ]
4110,միացնել իմ խելացի վարդակի փական,միացնել իմ [device_type : խելացի վարդակի փական]
4112,փոխակերպիր g. m. t. ժամը e. s. t. ժամով,փոխակերպիր [time_zone : g. m. t.] ժամը [time_zone : e. s. t.] ժամով
4113,փոխակերպել ներկայիս հնդկական ստանդարտ ժամանակ հյուսիսային ամերիկայի արևելյան ժամանակով,փոխակերպել ներկայիս [time_zone : հնդկական ստանդարտ ժամանակ հյուսիսային ամերիկայի արևելյան ժամանակով]
4114,ավելացրու շատ մարտին մկրտչյան ֆորշ և թաթա,ավելացրու շատ [artist_name : մարտին մկրտչյան] ֆորշ և [artist_name : թաթա]
4115,ես չեմ լսել մարալ այվազին խնդրում եմ ավելացրու նրա առաջին յոթ ալբոմները,ես չեմ լսել [artist_name : մարալ այվազին] խնդրում եմ ավելացրու նրա առաջին յոթ ալբոմները
4116,խնդրում եմ միացրու իմ խառը նվագարկվող երգացանկը,խնդրում եմ միացրու իմ [playlist_name : խառը նվագարկվող երգացանկը]
4117,կարող ես նվագել ինձ համար ինչ որ պարային երաժշտություն,կարող ես նվագել ինձ համար ինչ որ [music_genre : պարային երաժշտություն]
4118,խնդրում եմ բաժանորդագրիր ինձ ա․ մ․ ն․ վերջին նորությունների թարմացումներին,խնդրում եմ բաժանորդագրիր ինձ ա․ մ․ ն․ վերջին նորությունների թարմացումներին
4119,ես ուզում եմ իմանալ այն ամենը ինչ վերաբերում է կալիֆորնիայի պատնեշի կոտրմանը,ես ուզում եմ իմանալ այն ամենը ինչ վերաբերում է [place_name : կալիֆորնիայի] պատնեշի կոտրմանը
4120,զարթուցիչը որ ժամին եք սահմանել,զարթուցիչը որ ժամին եք սահմանել
4121,ժամը քանիսին ես դրել զարթուցիչը,ժամը քանիսին ես դրել զարթուցիչը
4122,ցույց տուր ինձ հիշեցման ժամը,ցույց տուր ինձ հիշեցման ժամը
4123,մոտակայքում որ ասիական ռեստորաններն են ուտելիքը տալիս տանելու համար,մոտակայքում որ [food_type : ասիական] [business_type : ռեստորաններն] են ուտելիքը տալիս տանելու համար
4124,որն է տանելու համար ուտելիք պատվիրելու ամենամոտ տեղը,որն է [order_type : տանելու համար] ուտելիք պատվիրելու ամենամոտ տեղը
4125,որտեղ կարող եմ տեկիլա խմել ու մեքսիկական ուտելիք ուտել,որտեղ կարող եմ [food_type : տեկիլա] խմել ու [food_type : մեքսիկական] ուտելիք ուտել
4126,միացրու այս երգացանկը,միացրու այս երգացանկը
4127,միացրու երգացանկի երգերը,միացրու երգացանկի երգերը
4128,ես ներկայումս ունեմ որևէ ահազանգ,ես ներկայումս ունեմ որևէ ահազանգ
4129,ինչ զարթուցիչներ ես ունեմ միացրած հենց հիմա,ինչ զարթուցիչներ ես ունեմ միացրած հենց հիմա
4130,իմ զարթուցիչը դրված է պարային պարապմունքների համար,իմ զարթուցիչը դրված է [event_name : պարային պարապմունքների] համար
4131,ինչպիսի ջերմաստիճան կլինի այսօր մայամի ֆլորիդայում,ինչպիսի [weather_descriptor : ջերմաստիճան] կլինի [date : այսօր] [place_name : մայամի ֆլորիդայում]
4132,ասա ինձ անձրևի հավանականությունը այսօր լոռու մարզի սպիտակ քաղաքում,ասա ինձ [weather_descriptor : անձրևի] հավանականությունը [date : այսօր] [place_name : լոռու մարզի սպիտակ քաղաքում]
4133,ասա ինձ թե քանի դյույմ ձյուն է տեղացել այսօր նյու յորք քաղաքում,ասա ինձ թե քանի դյույմ [weather_descriptor : ձյուն] է տեղացել [date : այսօր] [place_name : նյու յորք քաղաքում]
4134,բեռնիր ռադիո ավրորա,բեռնիր [app_name : ռադիո ավրորա]
4135,սկսիր նվագել իմ youtube երգացանկը,սկսիր նվագել իմ [media_type : youtube] երգացանկը
4136,կարող ես միացնել ռեինկարնացիա խնդրում եմ,կարող ես միացնել [artist_name : ռեինկարնացիա] խնդրում եմ
4137,կարող ես խնդրում եմ հաստատել որ դեգուստոն իրականացնում է վերցրու հետդ ծառայություն,կարող ես խնդրում եմ հաստատել որ [business_name : դեգուստոն] իրականացնում է [order_type : վերցրու հետդ ծառայություն]
4139,պետք է հաստ վերարկու հագնեմ այսօր,պետք է [weather_descriptor : հաստ վերարկու] հագնեմ [date : այսօր]
4140,երբ է նորից հիսուն աստիճան լինելու,երբ է նորից հիսուն աստիճան լինելու
4141,հեյ օլի ասա իմ այսօրվա գլխավոր նորությունները,հեյ օլի ասա իմ [date : այսօրվա] գլխավոր նորությունները
