id,utt,annot_utt
2505,uzliec manu modinātāju uz laiku,uzliec manu modinātāju uz laiku
2506,modinātāju uzliec uz šo laiku,modinātāju uzliec uz šo laiku
2507,uzstādi manu signālu otrdien astoņpadsmitos,uzstādi manu signālu [date : otrdien] [time : astoņpadsmitos]
2508,man vajag uzlikt modinātāju piektdien pusdienlaikā,man vajag uzlikt modinātāju [date : piektdien] [timeofday : pusdienlaikā]
2509,lūdzu nākamās divas stundas esi kluss,lūdzu nākamās [time : divas stundas] esi kluss
2510,apklusini sevi līdz pieciem pēcpusdienā,apklusini sevi [time : līdz pieciem pēcpusdienā]
2511,man vajag lai esi kluss līdz rītdienai,man vajag lai esi kluss [time : līdz rītdienai]
2512,kā es varu uzstādīt lai mans kafijas aparāts pagatavo kafiju,kā es varu uzstādīt lai mans [device_type : kafijas aparāts] pagatavo kafiju
2513,kā es varu uzlikt taimeri manam kafijas automātam,kā es varu uzlikt taimeri manam [device_type : kafijas automātam]
2514,kāds šonedēļ laiks,kāds [date : šonedēļ] laiks
2515,pastāsti par laikapstākļiem šonedēļ,pastāsti par laikapstākļiem [date : šonedēļ]
2516,kāsi šonedēļ gaidāmi laika apstākļi,kāsi [date : šonedēļ] gaidāmi laika apstākļi
2517,kā es varu ieslēgt robotu putekļu sūcēju,kā es varu ieslēgt [device_type : robotu putekļu sūcēju]
2518,hey olly kā ieslēgt putekļsūcēju robotu,hey olly kā ieslēgt [device_type : putekļsūcēju robotu]
2519,es vēlos ieslēgt putekļu sūcēju robotu,es vēlos ieslēgt [device_type : putekļu sūcēju robotu]
2520,lūdzu palīdzi man ieslēgt putekļsūcēju robotu,lūdzu palīdzi man ieslēgt [device_type : putekļsūcēju robotu]
2521,parādi man kas notiek,parādi man kas notiek
2522,kas jauns,kas [news_topic : jauns]
2523,kas notiek šeit apkārtnē,kas notiek šeit apkārtnē
2524,vai es varu pasūtīt,vai es varu pasūtīt
2525,vai viņiem ir līdzņemšana,vai viņiem ir [food_type : līdzņemšana]
2526,es vēlos dzirdēt moderno roku,es vēlos dzirdēt [music_genre : moderno roku]
2527,atskaņot klasisko roku,atskaņot [music_genre : klasisko roku]
2528,aleksa atskaņo man klasisko roku,aleksa atskaņo man [music_genre : klasisko roku]
2529,salikt top pieci klausītākās dziesmas manā atskaņošanas sarakstā pēc kārtas sākot ar visvairāk klausīto,salikt [music_descriptor : top pieci klausītākās] dziesmas manā atskaņošanas sarakstā pēc kārtas sākot ar visvairāk klausīto
2530,atskaņo man repa un roka dziesmu vienu pēc otras,atskaņo man [music_genre : repa] un [music_genre : roka] dziesmu vienu pēc otras
2531,aleksa uzliec man repu un roku vienu pēc otra,aleksa uzliec man [music_genre : repu] un [music_genre : roku] vienu pēc otra
2532,atskaņot līvi mūziku,atskaņot līvi mūziku
2533,pēc šīs dziesmas uzliec prāta vētru,pēc šīs dziesmas uzliec [music_genre : prāta vētru]
2534,nākamo es gribu dzirdēt miglas rīts,nākamo es gribu dzirdēt [song_name : miglas rīts]
2535,atvērt spotify un atskaņot piekto sarakstu,atvērt [app_name : spotify] un atskaņot [playlist_name : piekto sarakstu]
2536,atskaņot piekto atskaņošanas sarakstu,atskaņot [playlist_name : piekto atskaņošanas sarakstu]
2537,spēlē piektais saraksts,spēlē [playlist_name : piektais saraksts]
2538,kāds ir mana pēdējā pasūtījuma statuss,kāds ir mana pēdējā pasūtījuma statuss
2539,cikos man jādodas ceļā lai paņemtu pasūtījumu,cikos man jādodas ceļā lai paņemtu pasūtījumu
2540,padari istabas gaismu zilu,padari [house_place : istabas] gaismu [color_type : zilu]
2541,zilas gaismas lūdzu,[color_type : zilas] gaismas lūdzu
2542,padari guļamistabas gaismas sarkanas un koridorī gaismas normālā krāsā lūdzu,padari [house_place : guļamistabas] gaismas [color_type : sarkanas] un [house_place : koridorī] gaismas [color_type : normālā] krāsā lūdzu
2543,kādi ir laikapstākļi manā apvidū,kādi ir laikapstākļi manā apvidū
2544,kāds laiks'ārā,kāds laiks'ārā
2545,kāds ārā laiks,kāds ārā laiks
2547,kādi ir virsraksti delfi ziņās,kādi ir virsraksti [media_type : delfi ziņās]
2548,kaut kas interesants no ziņām delfos,kaut kas interesants no ziņām [media_type : delfos]
2549,es tikko pievienoju apollo ziņas vai kaut kas jauns tur,es tikko pievienoju [media_type : apollo ziņas] vai kaut kas jauns tur
2550,pārmaini gaismas manā mājā uz oranžām,pārmaini gaismas manā [house_place : mājā] uz [color_type : oranžām]
2551,nomaini gaimas manā mājā uz zaļo,nomaini gaimas manā [house_place : mājā] uz [color_type : zaļo]
2552,man vajag zināt cik pulkstenis,man vajag zināt cik pulkstenis
2553,kura nedēļas diena ir valentīndiena,kura nedēļas diena ir [event_name : valentīndiena]
2554,kura nedēļas dienā ir valentīndiena,kura nedēļas dienā ir [event_name : valentīndiena]
2555,kāds ir rītdienas datums,kāds ir [date : rītdienas] datums
2556,kāds rīt ir datums,kāds [date : rīt] ir datums
2557,kādi ramatā ir laikapstākļi,kādi [place_name : ramatā] ir laikapstākļi
2558,kādi ir laikapstākļi varšavā polijā,kādi ir laikapstākļi [place_name : varšavā polijā]
2559,atskaņo mūziku no jumprava,atskaņo mūziku no [artist_name : jumprava]
2560,atskaņo nejauši izvēlētu mūziku,atskaņo nejauši izvēlētu mūziku
2561,atskaņot roka atskaņošanas sarakstu,atskaņot [playlist_name : roka atskaņošanas sarakstu]
2562,es gribu paklausīties mūziku kā būtu ar mani vingrošanas atskaņošanas sarakstu,es gribu paklausīties mūziku kā būtu ar mani [playlist_name : vingrošanas atskaņošanas sarakstu]
2563,uzliec modinātāju rīt no rīta astoņos,uzliec modinātāju [date : rīt] [timeofday : no rīta] [time : astoņos]
2564,lūdzu nākamai piektdienai uzliec modinātāju sešos trīsdesmit no rīta,lūdzu nākamai [date : piektdienai] uzliec modinātāju [time : sešos trīsdesmit no rīta]
2565,vajadzīgs uzlikt modinātāju svētdien uz pieciem rītā,vajadzīgs uzlikt modinātāju [date : svētdien] uz [time : pieciem] [timeofday : rītā]
2566,izslēgt manu wemo kontaktligzdu,izslēgt manu [device_type : wemo kontaktligzdu]
2567,deaktivizēt wemo ligzdu,deaktivizēt [device_type : wemo ligzdu]
2568,vai ir kādas jaunas ziņas no c. n. n.,vai ir kādas jaunas ziņas no [media_type : c. n. n.]
2569,kādas ir jaunākās ziņas t. v. trīs,kādas ir jaunākās ziņas [media_type : t. v. trīs]
2570,izslēdz gaismas tagad,izslēdz gaismas tagad
2571,vai vari izslēgt gaismu,vai vari izslēgt gaismu
2572,nomainīt gaismas uz zaļām,nomainīt gaismas uz [color_type : zaļām]
2573,spēlēt manu spotify deju dziesmu sarakstu,spēlēt manu spotify deju dziesmu sarakstu
2574,atskaņo selīnas dionas dziesmu no filmas titāniks,atskaņo [artist_name : selīnas dionas] dziesmu no [song_name : filmas titāniks]
2575,atskaņot spotify manu lēno dziesmu sarakstu jauktā secībā,atskaņot [app_name : spotify] manu [music_genre : lēno] dziesmu sarakstu [player_setting : jauktā secībā]
2576,lūdzu guļamistabā padarīt blāvas gaismas,lūdzu [house_place : guļamistabā] padarīt blāvas gaismas
2577,izslēgt gaismas virtuvē lūdzu,izslēgt gaismas [house_place : virtuvē] lūdzu
2578,izslēdz verandas gaismu,izslēdz [house_place : verandas] gaismu
2579,klusuma režīms uz četrām stundām,klusuma režīms uz [time : četrām stundām]
2580,lūdzu esi kluss līdz es pasaku lai neesi,lūdzu esi kluss līdz es pasaku lai neesi
2581,klusais režīms,klusais režīms
2582,pasaki kā sauc izpildītāju,pasaki kā sauc izpildītāju
2583,kāds ir dziesmas nosaukums,kāds ir dziesmas nosaukums
2584,pasaki man kas uzrakstīja šo dziesmu,pasaki man kas uzrakstīja šo dziesmu
2585,ieslēdz tagad radio uz zemu skaļumu,ieslēdz tagad [device_type : radio] uz zemu skaļumu
2586,saglabā šo kanālu pandora lūdzu,saglabā šo kanālu [app_name : pandora] lūdzu
2587,pievienot šo kanālu pandora,pievienot šo kanālu [app_name : pandora]
2588,kādas ir jaunākās ziņas no l. s. m. lūdzu,kādas ir jaunākās ziņas no [media_type : l. s. m.] lūdzu
2589,vai varētu man sniegt apkopojumu par jaunākajiem ziņu virsrakstiem,vai varētu man sniegt apkopojumu par jaunākajiem ziņu virsrakstiem
2590,kas notiek šodien ziņās pasaulē,kas notiek [date : šodien] ziņās [place_name : pasaulē]
2591,palielināt spilgtumu,palielināt spilgtumu
2592,man ir tikšanās šovakar septiņos vakarā lūdzu izslēdz mūziku uz stundu,man ir tikšanās [timeofday : šovakar] [time : septiņos vakarā] lūdzu izslēdz mūziku uz [time : stundu]
2593,informē mani par jaunākajām ziņām par egilu levitu,informē mani par jaunākajām ziņām par [person : egilu levitu]
2594,pastāsti man jaunākās vides ziņas,pastāsti man jaunākās [news_topic : vides] ziņas
2595,vai ir kādas jaunas ziņas par vidi,vai ir kādas jaunas ziņas par [news_topic : vidi]
2596,kas notiek ar starptautiskajām ziņām,kas notiek ar [place_name : starptautiskajām] ziņām
2597,informē mani par starptautiskajām ziņām,informē mani par [place_name : starptautiskajām] ziņām
2598,kādas ir jaunākās starptautiskās ziņas,kādas ir jaunākās [place_name : starptautiskās] ziņas
2599,es vēlētos tagad kafiju,es vēlētos tagad kafiju
2600,izslēdz lūdzu manu nakts lampu,izslēdz lūdzu manu [device_type : nakts lampu]
2601,lūdzu izslēdz verandas gaismu,lūdzu izslēdz [device_type : verandas gaismu]
2602,izveido man modinātāju uz pieciem no rīta rītdien,izveido man modinātāju uz [time : pieciem no rīta] [date : rītdien]
2603,uzliec modinātāju pēc divām stundām no šī brīža,uzliec modinātāju pēc [time : divām stundām] no šī brīža
2604,uzliec modinātāju vienu stundu no šī brīža,uzliec modinātāju [time : vienu stundu] no šī brīža
2605,atskaņot tagad manu mīļāko mūziku,atskaņot tagad manu mīļāko mūziku
2606,tagad atskaņot manu mīļāko mūziku,tagad atskaņot manu mīļāko mūziku
2607,vai šodien ir sestais marts,vai šodien ir [date : sestais marts]
2608,kas notika ar manu picas pasūtījumu ir pagājusi stunda kopš es pasūtīju,kas notika ar manu [food_type : picas] pasūtījumu ir pagājusi [time : stunda] kopš es pasūtīju
2609,atceries es pasūtīju kūku dzimšanas dienas ballītei šovakar paziņo man par tās statusu lūdzu,atceries es pasūtīju [food_type : kūku] [event_name : dzimšanas dienas ballītei] [timeofday : šovakar] paziņo man par tās statusu lūdzu
2610,es atcēlu pasūtījumu no mcdonalds vai tas tika saņemts,es atcēlu pasūtījumu no [business_name : mcdonalds] vai tas tika saņemts
2611,pašreizējā laikapstākļu prognoze,pašreizējā laikapstākļu prognoze
2612,kas ir šodien,kas ir [date : šodien]
2613,vai šodien ir ceturtais vai piektais datums,vai šodien ir [date : ceturtais] vai [date : piektais datums]
2614,vai manā dzimšanas dienā līs,vai manā [event_name : dzimšanas dienā] [weather_descriptor : līs]
2615,vai man vajadzēs vilkt jaku trešdien,vai man vajadzēs vilkt [weather_descriptor : jaku] [date : trešdien]
2616,vai man vajadzēs uztraukties ka sniega tīrītāji apraks manu automašīnu otrdien,vai man vajadzēs uztraukties ka [weather_descriptor : sniega tīrītāji apraks manu automašīnu] [date : otrdien]
2617,lūdzu pasaki man kad ir jaunumi par aviokatastrofu,lūdzu pasaki man kad ir jaunumi par [news_topic : aviokatastrofu]
2618,uzliec atgādinājumu par toma briča laikapstākļu ziņām,uzliec atgādinājumu par [media_type : toma briča] [news_topic : laikapstākļu] ziņām
2619,ok google pievieno paziņojumu no toma briča ziņām par laikapstākļiem,ok google pievieno paziņojumu no [media_type : toma briča ziņām] par [news_topic : laikapstākļiem]
2620,ieslēdz putekļsūcēju,ieslēdz [device_type : putekļsūcēju]
2621,ieslēdz putekļu sūcēju tagad,ieslēdz [device_type : putekļu sūcēju] tagad
2622,izslēgt visas atbildes,izslēgt visas atbildes
2623,lūdzu nerunāt,lūdzu nerunāt
2624,kas jauns ziņu kanālā,kas jauns [media_type : ziņu kanālā]
2625,vai mēs saņēmām kādus jaunumus no ziņu portāla,vai mēs saņēmām kādus jaunumus no [media_type : ziņu portāla]
2626,es dzirdēju par ārkārtas ziņām saistība ar mūsu jauno pakalpojuma sniedzēju lūdzu pārbaudi jaunumus un ziņo man,es dzirdēju par ārkārtas ziņām saistība ar mūsu [media_type : jauno pakalpojuma sniedzēju] lūdzu pārbaudi jaunumus un ziņo man
2627,nomaini mana mūzikas atskaņotāja skaļumu uz astoņdesmit procentiem,nomaini mana [device_type : mūzikas atskaņotāja] skaļumu [change_amount : uz astoņdesmit procentiem]
2628,samazini mana mūzikas atskaņotāja skaļumu par piecdesmit procentiem no pašreizējā līmeņa,samazini mana [device_type : mūzikas atskaņotāja] skaļumu [change_amount : par piecdesmit procentiem] no pašreizējā līmeņa
2629,pasūti mcdonalds,pasūti [business_name : mcdonalds]
2630,pasūti ķīniešu ēdienu,pasūti [food_type : ķīniešu] ēdienu
2631,parādi man tuvākos restorānus ar piegādi,parādi man tuvākos [business_type : restorānus] [order_type : ar piegādi]
2632,kāds ir šodienas datums amerikāņu formātā,kāds ir [date : šodienas] datums amerikāņu formātā
2633,šodienas datumu lūdzu,šodienas datumu lūdzu
2634,nogriezt klusāk skaļruņus,nogriezt klusāk skaļruņus
2635,palielini skaļumu uz piecdesmit,palielini skaļumu [change_amount : uz piecdesmit]
2636,tagad izslēgt skaļumu,tagad izslēgt skaļumu
2637,atvērt ziņas,atvērt ziņas
2638,parādi man ziņas par kariņu,parādi man ziņas par [news_topic : kariņu]
2639,parādi man ziņas par vidi,parādi man ziņas par [news_topic : vidi]
2640,pastāsti man par valdības sēdi,pastāsti man par [news_topic : valdības sēdi]
2641,kas jauns par brīvo vietu,kas jauns par [news_topic : brīvo vietu]
2642,vai kaut kas ir mainījies šodien par brīvām vietām,vai kaut kas ir mainījies [date : šodien] par [news_topic : brīvām vietām]
2643,atskaņot aminata,atskaņot [artist_name : aminata]
2644,atskaņot jauno aminata dziesmu,atskaņot jauno [artist_name : aminata] dziesmu
2645,samazini gaismas viesistabā,samazini gaismas [house_place : viesistabā]
2646,parādi gaismas kontroli,parādi gaismas kontroli
2647,vai vari lūdzu izveidot pandora kanālu aminata,vai vari lūdzu izveidot pandora kanālu [artist_name : aminata]
2648,lūdzu apskaties manus atskaņošanas sarakstus džeza mūzikai,lūdzu apskaties manus atskaņošanas sarakstus [music_genre : džeza] mūzikai
2649,kāda ir ogres laika prognoze,kāda ir [place_name : ogres] laika prognoze
2650,kādi ir virsraksti šodienas rīta vietējām ziņām,kādi ir virsraksti [date : šodienas] [media_type : rīta vietējām ziņām]
2651,jaunākās ziņas no apkārtnes,jaunākās ziņas no apkārtnes
2652,atver vietējo ziņu aplikāciju,atver [media_type : vietējo ziņu] aplikāciju
2653,vai sestdien līs,vai [date : sestdien] [weather_descriptor : līs]
2654,vai nākošnedēļ snigs,vai [date : nākošnedēļ] [weather_descriptor : snigs]
2655,vai augstākā temperatūra rītdien būs virs trīsdesmit grādiem,vai [weather_descriptor : augstākā temperatūra] [date : rītdien] būs virs trīsdesmit grādiem
2656,atskaņot visas dziesmas no dzelzs vilks jauktā secībā,atskaņot visas dziesmas no [artist_name : dzelzs vilks] [player_setting : jauktā secībā]
2657,atskaņot piecdesmit dziesmas kuras es klausos vis biežāk,atskaņot piecdesmit dziesmas kuras es klausos vis biežāk
2658,atkārto dziesmu,atkārto dziesmu
2659,šī ir mana mīļākā dziesma,šī ir mana mīļākā dziesma
2660,izslēgt gaismu dzīvojamajā istabā,izslēgt gaismu [house_place : dzīvojamajā istabā]
2661,izslēgt virtuves gaismas,izslēgt [house_place : virtuves] gaismas
2662,atskaņot hiphopa atskaņošanas sarakstu,atskaņot [music_genre : hiphopa] atskaņošanas sarakstu
2663,atskaņot kantrī atskaņošanas sarakstu,atskaņot [music_genre : kantrī] atskaņošanas sarakstu
2665,ko jūrmalas pilsētas dome dara lai risinātu nabadzības problēmu,ko [place_name : jūrmalas] [news_topic : pilsētas dome dara lai risinātu nabadzības problēmu]
2666,ko uzņēmējs saka par bezpajumtniekiem neatkarīgās rīta avīzes rakstā,ko [news_topic : uzņēmējs saka par bezpajumtniekiem] [media_type : neatkarīgās rīta avīzes] rakstā
2667,ko uzņēmējs saka par bezpajumtniekiem ventas balss rakstā,ko [news_topic : uzņēmējs saka par bezpajumtniekiem] [media_type : ventas balss] rakstā
