id,utt,annot_utt
3276,olly ali suši mama dostavlja,olly ali [business_name : suši mama] dostavlja
3277,zatemni svetlobo,zatemni svetlobo
3278,priduši luči v moji spalnici,priduši luči v moji [house_place : spalnici]
3279,zatemni osvetlitev v moji dnevni sobi,zatemni osvetlitev v moji [house_place : dnevni sobi]
3280,prosim zmanjšaj svetlobo,prosim zmanjšaj svetlobo
3281,zmanjšaj luči prosim,zmanjšaj luči prosim
3282,prosim zatemni luči,prosim zatemni luči
3283,temnejše luči prosim,temnejše luči prosim
3284,kakšno je vreme v ljubljani,kakšno je vreme v [place_name : ljubljani]
3285,ali bo jutri deževalo v ljubljani,ali bo [date : jutri] [weather_descriptor : deževalo] v [place_name : ljubljani]
3286,kakšne so danes možnosti neviht v ljubljani,kakšne so [date : danes] [weather_descriptor : možnosti neviht] v [place_name : ljubljani]
3287,koliko je ura v ljubljani,koliko je ura v [place_name : ljubljani]
3288,kolikšna je časovna razlika med tukaj in dakarjem,kolikšna je časovna razlika med tukaj in [place_name : dakarjem]
3289,koliko je ura v parizu,koliko je ura v [place_name : parizu]
3290,načrtuj dostavo s hrano v bližnji okrepčevalnici,načrtuj [order_type : dostavo] s [order_type : hrano] v bližnji [meal_type : okrepčevalnici]
3291,naroči iz picerije foculus,naroči iz picerije [business_name : foculus]
3292,kakšna je časovna razlika med pacifiškim časom in centralnim časom,kakšna je časovna razlika med [time_zone : pacifiškim časom] in [time_zone : centralnim časom]
3293,kolikšna je časovna razlika med vzhodnim in pacifiškim pasom,kolikšna je časovna razlika med [time_zone : vzhodnim] in [time_zone : pacifiškim] pasom
3294,kakšna je časovna razlika med osrednjem in vzhodnim,kakšna je časovna razlika med [time_zone : osrednjem] in [time_zone : vzhodnim]
3295,ali ima bližnja picerija dostavo na dom,ali ima bližnja [business_name : picerija] dostavo na dom
3296,ali sosednja kitajska restavracija dostavlja hrano,ali sosednja [food_type : kitajska] [business_type : restavracija] [order_type : dostavlja] hrano
3297,ali najbližja picerija dostavlja pri nas,ali najbližja [business_name : picerija] [order_type : dostavlja] pri nas
3298,izklopi pametni vtikač,izklopi [device_type : pametni vtikač]
3299,vgasni wemo vtič,vgasni [device_type : wemo vtič]
3301,kaj je današnji dan,kaj je [date : današnji] dan
3302,kako pozen sem,kako pozen sem
3303,kakšno je ta teden vreme,kakšno je [date : ta teden] vreme
3304,kakšno je ta teden vreme,kakšno je [date : ta teden] vreme
3305,kakšno je vreme ta teden v kopru,kakšno je vreme [date : ta teden] v [place_name : kopru]
3306,kakšna je napoved za ta teden,kakšna je napoved za ta [date : teden]
3309,kakšno je vreme v kopru,kakšno je vreme v [place_name : kopru]
3310,kakšno je vreme v ljubljani,kakšno je vreme v [place_name : ljubljani]
3312,nastavi alarm zame za jutri ob sedmih popoldne,nastavi alarm zame za [date : jutri] ob [time : sedmih popoldne]
3313,rabim alarm za nedeljo ob osmih zjutraj ga lahko prosim nastaviš,rabim alarm za [date : nedeljo] ob [time : osmih zjutraj] ga lahko prosim nastaviš
3314,identificiraj pesem ki se vrti zdaj,identificiraj pesem ki se vrti zdaj
3315,prikaži mi ime pesmi ki zdaj igra,prikaži mi ime pesmi ki zdaj igra
3316,poišči najnovejši članek marcela štefančiča v mladini,poišči najnovejši članek [person : marcela štefančiča] v [media_type : mladini]
3318,oli katere so najnovejše naslovnice na r. t. v. slovenija,oli katere so najnovejše naslovnice na [media_type : r. t. v. slovenija]
3319,kaj so najnovejše glavne novice na r. t. v. slovenija,kaj so najnovejše glavne novice na [media_type : r. t. v. slovenija]
3320,prosim vklopi moj kavni lonček,prosim vklopi moj [device_type : kavni lonček]
3321,prosim pripravi mi skodelico kave,prosim pripravi mi skodelico kave
3322,olly prosim skuhaj skodelico kave,olly prosim skuhaj skodelico kave
3323,prosim vklopi moj kavni aparat,prosim vklopi moj [device_type : kavni aparat]
3324,prosim ugasni wemo vtič,prosim ugasni [device_type : wemo vtič]
3325,lahko prosim vklopiš vtikač,lahko prosim vklopiš [device_type : vtikač]
3326,izklopi vtikač,izklopi vtikač
3327,pridobi novice,pridobi novice
3328,pokaži mi novice,pokaži mi novice
3329,hičem videti novice,hičem videti novice
3330,rad bi slišal vic,rad bi slišal vic
3331,nastavi opomnik za novice ob šestih,nastavi opomnik za novice ob [time : šestih]
3332,dodaj čas za novice v dnevni urnik,dodaj čas za novice v dnevni urnik
3333,spomni me da preverim jutranje novice,spomni me da preverim [media_type : jutranje novice]
3334,naj sesalnik počisti sobo,naj [device_type : sesalnik] počisti [house_place : sobo]
3335,povej mi uro v ljubljani,povej mi uro v [place_name : ljubljani]
3336,povej koliko je ura v ljubljani,povej koliko je ura v [place_name : ljubljani]
3337,poročaj vreme za triintrideset ticoč sedemsto štiriinsedemdeset,poročaj vreme za triintrideset ticoč sedemsto štiriinsedemdeset
3338,poročaj vreme za ljubljano,poročaj vreme za [place_name : ljubljano]
3339,kakšno je vreme,kakšno je vreme
3340,ok google kakšno je vreme,ok google kakšno je vreme
3341,prosim ugasni luči v tej sobi,prosim ugasni luči v tej [house_place : sobi]
3342,v tej sobi ugasni luči,v tej [house_place : sobi] ugasni luči
3343,za kdaj je nastavljen moj alarm,za kdaj je nastavljen moj alarm
3344,kateri dan imam jutri budilko,kateri dan imam [date : jutri] budilko
3345,koliko je ura v ljubljani,koliko je ura v [place_name : ljubljani]
3346,kakšna je časovna razlika med mojo lokacijo in hong kongom,kakšna je časovna razlika med mojo lokacijo in [place_name : hong kongom]
3347,povej mi glavne zgodbe novic,povej mi glavne zgodbe novic
3348,preberi mi dnevnikovo naslovno stran,preberi mi [media_type : dnevnikovo] naslovno stran
3349,kje je avto,kje je avto
3350,kje gori,kje gori
3351,džez,[music_genre : džez]
3352,indijska glasba,[music_genre : indijska glasba]
3353,poročila,poročila
3354,ali bo snežilo,ali bo [weather_descriptor : snežilo]
3355,ali bo zjutraj megla,ali bo [timeofday : zjutraj] [weather_descriptor : megla]
3356,rada imam domačo glasbo,rada imam [music_genre : domačo glasbo]
3357,predvajaj plestenjaka,predvajaj [artist_name : plestenjaka]
3358,vodi evidenco protestov proti odlokom,vodi evidenco [news_topic : protestov proti odlokom]
3359,novosti o proticepilskem protestu,novosti o [news_topic : proticepilskem protestu]
3360,pošlji mi zadnje novice o rednem stavkovnem protestu,pošlji mi zadnje novice o rednem [news_topic : stavkovnem protestu]
3361,katerega smo naslednji torek,katerega smo naslednji [date : torek]
3362,ali triindvajseti pade na vikend,ali [date : triindvajseti] pade na [date : vikend]
3363,duhovnik vstopi v bar,[relation : duhovnik] vstopi v [business_type : bar]
3364,tok tok,tok tok
3366,pojdi na siol,pojdi na [media_type : siol]
3367,kaj je naslovnica v večeru,kaj je naslovnica v [media_type : večeru]
3369,kdo poje,kdo poje
3370,kateri pevec poje to pesem,kateri pevec poje to pesem
3371,kdo sedaj prepeva,kdo sedaj prepeva
3372,koliko je ura v kaliforniji,koliko je ura v [place_name : kaliforniji]
3373,olly koliko je ura v kaliforniji,olly koliko je ura v [place_name : kaliforniji]
3374,če pokličem miha v kalifornijo ob šestih popoldne koliko bo ura pri njemu,če pokličem [person : miha] v [place_name : kalifornijo] ob [time : šestih popoldne] koliko bo ura pri njemu
3375,koliko bo lokalni čas ko bo v bangaloru indiji ob devetih zjutraj,koliko bo lokalni čas ko bo v [place_name : bangaloru indiji] ob [time : devetih zjutraj]
3376,luči na petdeset odstotkov,luči na [change_amount : petdeset odstotkov]
3377,zmanjšaj osvetlitev,zmanjšaj osvetlitev
3378,brez luči v kuhinji,brez luči v [house_place : kuhinji]
3379,današnja napoved,[date : današnja] napoved
3380,vključi sesalnik,vključi [device_type : sesalnik]
3381,vklopi sesalnik,vklopi [device_type : sesalnik]
3382,pokliči in naroči pico za dostavo,pokliči in naroči [food_type : pico] [order_type : za dostavo]
3383,naroči mi hrano,naroči mi hrano
3384,prosim nastavi alarm ob osmih zvečer v sredo,prosim nastavi alarm ob [time : osmih zvečer] v [date : sredo]
3385,jutri zjutraj ob sedmih vklopi alarm,[date : jutri] zjutraj ob sedmih vklopi alarm
3386,zmanjšaj luči na srednjo svetlost,zmanjšaj luči na srednjo svetlost
3387,naj bo tukaj rdeče,naj bo tukaj [color_type : rdeče]
3388,kakšno bo vreme danes v kopru,kakšno bo vreme [date : danes] v [place_name : kopru]
3389,kakšna je vremenska napoved za maribor,kakšna je vremenska napoved za [place_name : maribor]
3390,shrani to glasbo med moje priljubljene,shrani to glasbo med moje priljubljene
3391,ne pozabi da te glasbe ne maram,ne pozabi da te glasbe ne maram
3392,ne pozabi da je to moja najljubša glasba,ne pozabi da je to moja najljubša glasba
3393,izklopi wemo vtičnico,izklopi [device_type : wemo vtičnico]
3394,prosim vklopi mojo vtičnico wemo,prosim vklopi mojo [device_type : vtičnico wemo]
3395,izklopi mojo wemo vtičnico zdaj,izklopi mojo [device_type : wemo vtičnico] zdaj
3396,je bila ta pesem med top dvajsetimi,je bila ta pesem med top dvajsetimi
3397,nastavi alarm ob osmih zjutraj,nastavi alarm ob [time : osmih zjutraj]
3398,prosim nastavi moj alarm ob petih popoldne,prosim nastavi moj alarm ob [time : petih popoldne]
3399,rabim alarm za devet zvečer,rabim alarm za [time : devet zvečer]
3400,predvajaj posnetek v živo helene blagne,predvajaj posnetek v živo [artist_name : helene blagne]
3401,igraj najbolj priljubljeno pesem zorana predina,igraj najbolj priljubljeno pesem [artist_name : zorana predina]
3402,kakšno bo vreme naslednji teden,kakšno bo vreme [date : naslednji teden]
3403,ali bo sončno ta vikend,ali bo [weather_descriptor : sončno] [date : ta vikend]
3404,kako naj ponovim pesem,kako naj ponovim pesem
3405,premešaj vse,[player_setting : premešaj] vse
3406,kakšna je desetdnevna napoved,kakšna je [date : desetdnevna] napoved
3407,ali so kakšne napovedi za dež ali sneg ta teden,ali so kakšne napovedi za [weather_descriptor : dež ali sneg] [date : ta teden]
3408,ali bo prijetno vreme ta vikend,ali bo [weather_descriptor : prijetno] vreme [date : ta vikend]
3409,kaj se dogaja s tem,kaj se dogaja s [news_topic : tem]
3410,kaj je izid tem danes,kaj je izid [news_topic : tem] [date : danes]
3411,ali je kaj novega o podnebnih spremebah,ali je kaj novega o [news_topic : podnebnih spremebah]
3412,kako dolgo bo preden dobim naročilo,kako dolgo bo preden dobim naročilo
3413,poznaš predviden čas dostave mojega naročila,poznaš predviden čas dostave mojega naročila
3414,kdaj sem oddal naročilo in kakšen je bil predvideni čas dostave,kdaj sem oddal naročilo in kakšen je bil predvideni čas dostave
3415,a lahko vklopiš sesalnik da očisti hišo,a lahko vklopiš [device_type : sesalnik] da očisti [house_place : hišo]
3417,nastavi da se moj kavni aparat vklopi ob štirih popoldne,nastavi da se moj [device_type : kavni aparat] vklopi ob [time : štirih popoldne]
3418,lahko nastaviš moj kavni aparat da mi naredi kavo ob sedmih zjutraj,lahko nastaviš moj [device_type : kavni aparat] da mi naredi kavo ob [time : sedmih zjutraj]
3419,lahko nastaviš kavni aparat da mi vsak delovni dan pripravi ob treh popoldne kavo,lahko nastaviš [device_type : kavni aparat] da mi [date : vsak delovni dan] pripravi ob [time : treh popoldne] kavo
3420,sledi glasbi,sledi glasbi
3421,katera glasba je to,katera glasba je to
3422,kdo je pevec,kdo je pevec
3423,kdaj je jankova zabava,kdaj je [event_name : jankova zabava]
3424,ali lahko nastaviš moj kavni aparat da skuha kavo ob štirih popoldne,ali lahko nastaviš moj [device_type : kavni aparat] da skuha kavo ob [time : štirih popoldne]
3425,ali mi lahko prosim pripraviš kavo,ali mi lahko prosim pripraviš kavo
3426,koliko jezunaj stopinj,koliko jezunaj [weather_descriptor : stopinj]
3427,lahko povečaš svetlobo luči,lahko povečaš svetlobo luči
3428,lahko nastaviš luči na zgornjo nastavitev,lahko nastaviš luči na zgornjo nastavitev
3429,lahko vklopiš sesalnik,lahko vklopiš [device_type : sesalnik]
3430,prosim vklopi sesalnik,prosim vklopi [device_type : sesalnik]
3431,ob kateri uri se začne tekma,ob kateri uri se začne [event_name : tekma]
3432,predvajaj glasbo rai,predvajaj glasbo [music_genre : rai]
3433,nova pop glasba,nova [music_genre : pop] glasba
3434,najboljša rap glasba,najboljša [music_genre : rap] glasba
3435,odstrani zadnji alarm,odstrani zadnji alarm
3436,spremeni nastavitve alarma,spremeni nastavitve alarma
3437,povišaj luči prosim,povišaj luči prosim
3438,predvajaj mi glasbo iz predvajalnega seznama namenjenega zabavi,predvajaj mi glasbo iz [playlist_name : predvajalnega seznama namenjenega zabavi]
3439,predvajaj seznam romantičnih skladb,predvajaj [playlist_name : seznam romantičnih skladb]
3440,predvajaj seznam skladb jana plestenjaka,predvajaj seznam skladb [artist_name : jana plestenjaka]
3441,je dvaindvajseti v sredo,je [date : dvaindvajseti] v sredo
3442,dvaindvajsetega smo na kateri dan v tem tednu,[date : dvaindvajsetega] smo na kateri dan v tem tednu
3443,na kateri dan v tednu pride dvaindvajseti tega meseca,na kateri dan v tednu pride [date : dvaindvajseti tega meseca]
3444,ali je deset,ali je [time : deset]
3445,opomni me ko bo deset,opomni me ko bo [time : deset]
3446,ali bo v soboto deževalo,ali bo v [date : soboto] [weather_descriptor : deževalo]
3447,ali vreme napoveduje dež v soboto,ali vreme napoveduje [weather_descriptor : dež] v [date : soboto]
3448,spremeni barvo luči v modro,spremeni barvo luči v [color_type : modro]
3449,spremeni svetlobo luči iz rdeče v modro,spremeni svetlobo luči iz [color_type : rdeče] v [color_type : modro]
3450,prosim povej mi trenutne novice na r. t. v. slovenija,prosim povej mi trenutne novice na [media_type : r. t. v. slovenija]
3451,kaj je glavna novica v tem trenutku na pop t. v.,kaj je glavna novica v tem trenutku na [media_type : pop t. v.]
3452,ali nova štiriindvajset zdaj poroča o kakšnih udarnih novicah,ali [media_type : nova štiriindvajset] zdaj poroča o kakšnih udarnih novicah
3453,prosim bodi tiho,prosim bodi tiho
3454,pojdi v spanje,pojdi v spanje
3455,utišaj glasnost,utišaj glasnost
3456,ima janova picerija hrano za s sabo,ima [person : janova] [food_type : picerija] hrano [order_type : za s sabo]
3457,ali gostilna čad dostavlja,ali [business_name : gostilna čad] [order_type : dostavlja]
3458,izklopi zvočnik,izklopi zvočnik
3459,prosim utišaj zvočnik,prosim utišaj zvočnik
3460,tihi način,tihi način
3461,prosim nastavi alarm za jutri ob sedmih zjutraj,prosim nastavi alarm za [date : jutri] ob [time : sedmih] [timeofday : zjutraj]
3462,pošlji opozorilo za budilko jutri ob sedmih zjutraj,pošlji opozorilo za [alarm_type : budilko] [date : jutri] ob [time : sedmih zjutraj]
3463,rad bi nastavil budilko jutri ob sedmih zjutraj,rad bi nastavil [alarm_type : budilko] [date : jutri] ob [time : sedmih zjutraj]
3464,prosim prižgi vse zunanje luči,prosim prižgi vse zunanje luči
3465,prosim izklopi alarm,prosim izklopi alarm
3466,povišaj glasnost prosim,povišaj glasnost prosim
3467,predvajaj glasneje,predvajaj glasneje
3468,koliko je ura sedaj po pacifiškemu času,koliko je ura sedaj po [time_zone : pacifiškemu] času
3469,tukaj je devet koliko je ura v sloveniji,tukaj je [time : devet] koliko je ura v [place_name : sloveniji]
3470,katere so najnovejše novice o globalnem segrevanju,katere so najnovejše novice o [place_name : globalnem] segrevanju
