id,utt,annot_utt
2230,כבה את אור המטבח,כבה את אור [house_place : המטבח]
2231,כבה את האור במטבח,כבה את האור [house_place : במטבח]
2232,כבה אורות מטבח,כבה אורות [house_place : מטבח]
2233,תעשה את האורות בהירים יותר,תעשה את האורות בהירים יותר
2234,אני לא יכול לראות תגביר את האורות,אני לא יכול לראות תגביר את האורות
2235,כותרות מידיעות אחרונות,כותרות [media_type : מידיעות אחרונות]
2236,כותרות של חדשות שתים עשרה,כותרות של [media_type : חדשות שתים עשרה]
2237,תקריא לי חדשות בינלאומיות חדשות,תקריא לי חדשות [place_name : בינלאומיות] חדשות
2238,מה הכותרות המובילות בחדשות מהעולם,מה הכותרות המובילות בחדשות [place_name : מהעולם]
2239,ספרי לי בבקשה מה כותרות החדשות מהעולם,ספרי לי בבקשה מה כותרות החדשות [place_name : מהעולם]
2240,תחזית מזג האוויר השבוע,תחזית מזג האוויר [date : השבוע]
2241,שמור את תחנת הרדיו האחרונה של החודש שעבר,שמור את תחנת הרדיו האחרונה של [date : החודש שעבר]
2242,מנה את עשרים השירים שהכי חוזרים על עצמם,מנה את עשרים השירים שהכי חוזרים על עצמם
2243,כבה בשבילי את אור המטבח בבקשה,כבה בשבילי את אור [house_place : המטבח] בבקשה
2244,תוכלי לכבות עבורי את האור במטבח,תוכלי לכבות עבורי את האור [house_place : במטבח]
2245,כבה את האור בשירותים,כבה את האור [house_place : בשירותים]
2246,כבה את האור בארון,כבה את האור בארון
2247,עדיין הולך להיות גשום וקר ביום רביעי,עדיין הולך להיות [weather_descriptor : גשום וקר] [date : ביום רביעי]
2248,מזג האוויר השתנה ליום רביעי בכלל,מזג האוויר השתנה [date : ליום רביעי] בכלל
2249,בבקשה נגן שיר הקונה מטטה בשבילי,בבקשה נגן שיר [song_name : הקונה מטטה] בשבילי
2251,שאב את הסלון בעוד עשר דקות,שאב את [house_place : הסלון] בעוד [time : עשר דקות]
2252,שנה את השיר הזה למקום הראשון,שנה את השיר הזה למקום הראשון
2253,שלח את השיר הזה למועדפים שלי,שלח את השיר הזה למועדפים שלי
2254,האם פיצה האט עושים טייק אאוט,האם [business_name : פיצה האט] עושים [order_type : טייק אאוט]
2255,האם אני יכול להזמין לקחת משל דוד,האם אני יכול להזמין [order_type : לקחת] [business_name : משל דוד]
2256,אני צריך מעיל גשם היום,אני צריך [weather_descriptor : מעיל גשם] [date : היום]
2257,יורד שלג עכשיו,[weather_descriptor : יורד שלג] עכשיו
2258,האם אני צריך סוודר היום,האם אני צריך [weather_descriptor : סוודר] [date : היום]
2259,נגן אריק איינשטיין,נגן [artist_name : אריק איינשטיין]
2260,בבקשה נגן מוזיקה של דקלון,בבקשה נגן מוזיקה של [artist_name : דקלון]
2261,אתה יכול לנגן מוזיקה של דקלון,אתה יכול לנגן מוזיקה של [artist_name : דקלון]
2262,עשה ניגודיות,עשה ניגודיות
2263,תראה לי את הצבע העמום,תראה לי את הצבע העמום
2264,צבע אור לחדר למידה,צבע אור [house_place : לחדר] למידה
2265,תגיד לי איך מזג האוויר בצפת עכשיו,תגיד לי איך מזג האוויר [place_name : בצפת] עכשיו
2266,איך מזג האוויר בנתיבי איילון עכשיו,איך מזג האוויר [place_name : בנתיבי איילון] עכשיו
2267,הזמן את הרגיל מפיצה האט,הזמן את הרגיל [business_name : מפיצה האט]
2268,הזמן את הטופו הכללי במחיר הכי טוב במקדונלדס,הזמן את [food_type : הטופו] הכללי במחיר הכי טוב [business_name : במקדונלדס]
2270,נגן קצת מוזיקת פופ,נגן קצת מוזיקת [music_genre : פופ]
2271,בקשה נגן שירים שרכשתי והעדפתי,בקשה נגן שירים שרכשתי והעדפתי
2272,נגן שירי פופ הכי מושמעים שלי,נגן שירי [music_genre : פופ] [music_descriptor : הכי מושמעים] שלי
2273,האם למסעדה יש משלוח,האם [business_type : למסעדה] יש [order_type : משלוח]
2274,חיובי משלוח,חיובי [order_type : משלוח]
2275,מקסימום קילומטר למשלוח,מקסימום קילומטר [order_type : למשלוח]
2276,תעירי אותי בארבע לפנות בוקר,תעירי אותי [time : בארבע לפנות בוקר]
2277,התראה לעשר בבוקר,התראה [time : לעשר בבוקר]
2278,כווני התראה לעוד שנים עשר שבועות מהיום בשמונה בבוקר,כווני התראה לעוד [time : שנים עשר שבועות מהיום בשמונה בבוקר]
2279,נגן אלבומים חדשים,נגן אלבומים חדשים
2280,נגן מוזיקה שנוספה לאחרונה,נגן מוזיקה שנוספה [music_descriptor : לאחרונה]
2281,תשני את צבע התאורה בבית שלי לכחול,תשני את צבע התאורה בבית שלי [color_type : לכחול]
2282,תגדירי את כל האורות בבית לצבע כחול,תגדירי את כל האורות בבית לצבע [color_type : כחול]
2283,אני צריך לשנות את צבע האורות בבית שלי לכחול,אני צריך לשנות את צבע האורות [house_place : בבית] שלי [color_type : לכחול]
2284,אולי תכיני לי קפה בשמונה בבוקר,אולי תכיני לי קפה [time : בשמונה בבוקר]
2285,תכין קפה בשש בבוקר,תכין קפה [time : בשש בבוקר]
2286,אולי תכיני קפה בשש בבוקר,אולי תכיני קפה [time : בשש בבוקר]
2287,אולי תתחילי קפה בשש בבוקר,אולי תתחילי קפה [time : בשש בבוקר]
2288,התחל קפה בשש בבוקר,התחל קפה [time : בשש בבוקר]
2289,הגבר ווליום באחד,הגבר ווליום [change_amount : באחד]
2290,תנחה את מכונת הקפה להכין קפה בוץ בעוד עשר דקות,תנחה את [device_type : מכונת] הקפה להכין [device_type : קפה] [coffee_type : בוץ] [time : בעוד עשר דקות]
2291,אצטרך את הפילטר לקפה תוך עשר דקות בקשה הוראה למכונת הקפה בהתאם,אצטרך את [coffee_type : הפילטר] לקפה תוך [time : עשר דקות] בקשה הוראה [device_type : למכונת הקפה] בהתאם
2292,היום הולך להיות שמשי,[date : היום] הולך להיות [weather_descriptor : שמשי]
2293,זה אפשרי שירד שם גשם לפי התחזית היום,זה אפשרי שירד שם [weather_descriptor : גשם] לפי התחזית [date : היום]
2294,קרינה אולטרה סגולה תהיה מעל שמונה היום,[weather_descriptor : קרינה אולטרה סגולה] תהיה מעל שמונה [date : היום]
2295,בבקשה שלח לי התראות על תוצאות הבחירות,בבקשה שלח לי התראות על תוצאות [news_topic : הבחירות]
2296,תעדכני אותי בתוצאות הכדורסל של היום,תעדכני אותי [news_topic : בתוצאות הכדורסל] [date : של היום]
2297,תשלחי לי קישורים לכתבות חדשות על המחאה,תשלחי לי קישורים לכתבות חדשות על [news_topic : המחאה]
2298,כבה את האורות עכשיו,כבה את האורות עכשיו
2299,באיזה תאריך חג הפסחא השנה,באיזה תאריך [event_name : חג הפסחא] [time : השנה]
2300,איזה יום זה יום שישי השלוש עשרה השנה,איזה יום זה [date : יום שישי השלוש עשרה השנה]
2301,איזה יום השנה הוא היום הארוך ביותר,איזה יום [date : השנה] הוא היום הארוך ביותר
2302,אני אוהב לשמוע רוק ולעשות צחוק,אני אוהב לשמוע [music_genre : רוק] ולעשות צחוק
2303,אני לעולם היפ הופ,אני לעולם [music_genre : היפ הופ]
2305,אתה יכול לארגן לי איזה קפה,אתה יכול לארגן לי איזה קפה
2307,i ספל של קפה הפוך יהיה נחמד עכשיו,i ספל של קפה הפוך יהיה נחמד עכשיו
2308,השעה עשר בבוקר בשעון מזרחי מה השעה עכשיו לפי שעון מערב אירופה,השעה [time : עשר בבוקר] בשעון [time_zone : מזרחי] מה השעה עכשיו לפי [time_zone : שעון מערב אירופה]
2309,זה שבע בבוקר בשעון מערבי סטנדרטי,זה [time : שבע בבוקר] בשעון [time_zone : מערבי] סטנדרטי
2310,תנמיך את האורות לשבע,תנמיך את האורות [change_amount : לשבע]
2311,alexa הנמיכי את האורות לשבע,alexa הנמיכי את האורות [change_amount : לשבע]
2312,הולי תחלישי את התאורה לשבע,הולי תחלישי את התאורה [change_amount : לשבע]
2313,תוריד אורות לשבע,תוריד אורות [change_amount : לשבע]
2314,אלקסה תחלישי את האורות,אלקסה תחלישי את האורות
