id,utt,annot_utt
5676,يوم اثنين وعشرين مايو تاريخ اليوم اللي انولدت فيه ابي أعرف اي يوم بيكون ثلاثة وعشرين مايو,يوم [date : اثنين وعشرين مايو] [event_name : تاريخ اليوم اللي انولدت فيه] ابي أعرف اي يوم بيكون [date : ثلاثة وعشرين مايو]
5677,أي يوم من أيام الأسبوع هو الأربعطش من نوفمبر,أي يوم من أيام الأسبوع هو [date : الأربعطش من نوفمبر]
5678,أي يوم بيكون في الأسبوع خمسطعشر أغسطس,أي يوم بيكون في الأسبوع [date : خمسطعشر أغسطس]
5679,شغل أغاني هيب هوب,شغل أغاني [music_genre : هيب هوب]
5680,شغلي كل موسيقى jazz,شغلي كل موسيقى [music_genre : jazz]
5681,طف اللمبات,طف اللمبات
5682,إطفاء الأضواء,إطفاء الأضواء
5683,شغل من اللسته حقتي أغاني,شغل من اللسته حقتي [playlist_name : أغاني]
5684,شغل لي اغاني حفلة,شغل لي [music_descriptor : اغاني حفلة]
5685,لعب البند الأول,لعب [music_descriptor : البند الأول]
5686,شغل الفيش,شغل [device_type : الفيش]
5688,من فضلك أخبرني عناوين الأخبار,من فضلك أخبرني عناوين الأخبار
5689,اسمحوا لي أن أرى آخر الأخبار,اسمحوا لي أن أرى آخر الأخبار
5690,عيضة المنهالي,[artist_name : عيضة المنهالي]
5691,محمد عبده,محمد عبده
5692,سجل بتابيت,سجل بتابيت
5693,علي البيز,علي البيز
5694,اعمل القهوة,اعمل القهوة
5695,هل يمكن أن تعطيني الوقت في مكة,هل يمكن أن تعطيني الوقت في [place_name : مكة]
5696,تنظيف المنزل,[house_place : تنظيف المنزل]
5697,ابدأ التكنيس,ابدأ [device_type : التكنيس]
5698,هل أحتاج لإخراج المظلة اليوم,هل أحتاج لإخراج [weather_descriptor : المظلة] [date : اليوم]
5699,هل يجب أن أرتدي جاكيت للعمل,هل يجب أن أرتدي [weather_descriptor : جاكيت] للعمل
5700,هل أستطيع تجفيف ملابسي على الحبل,هل أستطيع [weather_descriptor : تجفيف ملابسي على الحبل]
5701,ابدأ قايمة الأغاني حقتي,ابدأ قايمة الأغاني حقتي
5702,شغل الأغاني المفضلة حقتي,شغل الأغاني المفضلة حقتي
5703,الوقت الآن,الوقت الآن
5704,أفضل قائمة تشغيل موسيقى,[playlist_name : أفضل قائمة تشغيل موسيقى]
5705,خلني اسمع اغاني راشد بقائمة التشغيل,خلني اسمع اغاني راشد بقائمة التشغيل
5706,شغل قايمة أفلام زمان حقتي,شغل قايمة [playlist_name : أفلام زمان] حقتي
5707,my favorites,my favorites
5708,التاريخ,التاريخ
5709,تاريخ اليوم,تاريخ [date : اليوم]
5710,هل سأحتاج إلى واقي من الشمس بعد الظهر هذي,هل سأحتاج إلى [weather_descriptor : واقي من الشمس] [timeofday : بعد الظهر هذي]
5711,هل يجب أن آخذ معطف إلى الرياض هذا المساء,هل يجب أن آخذ [weather_descriptor : معطف] إلى [place_name : الرياض] [timeofday : هذا المساء]
5712,هل سوف يبقى مشمس هذا الصباح,هل سوف [weather_descriptor : يبقى مشمس] [timeofday : هذا الصباح]
5713,طفي لمبة الغرفة,طفي لمبة [house_place : الغرفة]
5714,غير لون اللمبات,غير لون اللمبات
5715,اريد تشغيل الأغنية التي هي في فيلم رانجون,اريد تشغيل الأغنية التي هي في فيلم [movie_name : رانجون]
5716,arijit singh song then sukhwinder then sunidhi,[artist_name : arijit singh] song then [artist_name : sukhwinder] then [artist_name : sunidhi]
5717,من فضلك اكتم التلفاز لمدة ساعة وحده,من فضلك اكتم [device_type : التلفاز] لمدة [time : ساعة وحده]
5718,خلي نظام الموسيقى صامت,خلي [device_type : نظام الموسيقى] صامت
5719,تقدر تضبط الراديو على كتم,تقدر تضبط [device_type : الراديو] على كتم
5720,أرني طقس حق بكرة في هذي المنطقة,أرني طقس [date : حق بكرة] في [place_name : هذي المنطقة]
5721,اعرضلي طقس الغد في هذه المنطقة,اعرضلي طقس [date : الغد] في [place_name : هذه المنطقة]
5722,اعرض توقعات السبعة أيام هذا الأسبوع,اعرض [weather_descriptor : توقعات السبعة أيام] [date : هذا الأسبوع]
5723,هل سوف تمطر اليوم في المساء,هل سوف [weather_descriptor : تمطر] [date : اليوم] في [timeofday : المساء]
5724,كيف سيكون الطقس اليوم عشية,كيف سيكون الطقس [date : اليوم] [timeofday : عشية]
5725,ارفع صوتك,ارفع صوتك
5726,تقدر تتكلم بصوت أعلى,تقدر تتكلم بصوت أعلى
5727,brighten light hall,brighten light [house_place : hall]
5728,every light in room,[device_type : every light] in [house_place : room]
5729,أطفئ الأضواء من فضلك,أطفئ الأضواء من فضلك
5730,turn off lights patio,turn off lights patio
5731,هل هو يوم ماطر و عاصف,هل هو يوم [weather_descriptor : ماطر] و [weather_descriptor : عاصف]
5732,هل يمكنني تغيير إطارات سيارتي إلى إطارات الشتاء قريبًا,هل يمكنني تغيير إطارات سيارتي إلى [weather_descriptor : إطارات الشتاء] قريبًا
5733,أولي هل أحتاج إلى كريم واقي من الشمس اليوم,أولي هل أحتاج إلى [weather_descriptor : كريم واقي من الشمس] [date : اليوم]
5734,شغل لي اغنية الاماكن مره ثانية,شغل لي اغنية [artist_name : الاماكن] مره ثانية
5735,madonna,[artist_name : madonna]
5736,وريني وش أوقات المنبه اللي ضبطتها هذا الأسبوع,وريني وش أوقات المنبه اللي ضبطتها هذا [time : الأسبوع]
5737,أعطيني أوقات المنبه في اليومين الجايين,أعطيني أوقات المنبه في [time : اليومين الجايين]
5738,change red lights,change [color_type : red] lights
5739,change lights color to green,change lights color to [color_type : green]
5740,دليل خطوة بخطوة عن كيف تخزن الموسيقا,دليل خطوة بخطوة عن كيف تخزن الموسيقا
5741,مسجل الصوت اوريفانا خلي صفحة النظام هي مكان تخزين الاغاني,مسجل الصوت اوريفانا خلي صفحة النظام هي مكان تخزين الاغاني
5742,أخبار الطقس,أخبار الطقس
5743,المناخ,[weather_descriptor : المناخ]
5744,في أي يوم يصادف عيد ميلادي السنة الجاية,في أي يوم يصادف [event_name : عيد ميلادي] [date : السنة الجاية]
5745,أرني في أي يوم يكون يوم الحادي والثلاثين,أرني في أي يوم يكون يوم [date : الحادي والثلاثين]
5746,أي يوم من الأسبوع هو اثنعش,أي يوم من الأسبوع هو [date : اثنعش]
5747,ما هو يوم ثلاثة وعشرين مارس,ما هو يوم [date : ثلاثة وعشرين مارس]
5748,أي يوم في الأسبوع بيكون خمسة أربعة,أي يوم في الأسبوع بيكون [date : خمسة أربعة]
5749,ثمنية نوفمبر بيكون يوم اثنين ولا يوم ثاني,[date : ثمنية نوفمبر] بيكون يوم اثنين ولا يوم ثاني
5750,هل سأحتاج إلى مظلة لهذا اليوم,هل سأحتاج إلى [weather_descriptor : مظلة] لهذا [date : اليوم]
5751,هل أحتاج إلى ارتداء جاكيت عندما أذهب للخارج,هل أحتاج إلى ارتداء [weather_descriptor : جاكيت] عندما أذهب للخارج
5752,شغل اللمبات,شغل [device_type : اللمبات]
5754,طفي الصوت,طفي الصوت
5755,شغل الصوت,شغل الصوت
5756,سبعى وعشرة دقايق,[time : سبعى وعشرة دقايق]
5757,ثنتين إلا الربع,[time : ثنتين إلا الربع]
5758,كيف هو الطقس في مكة,كيف هو الطقس في [place_name : مكة]
5759,طقس الأسبوع القادم في الدوحة,طقس [date : الأسبوع القادم] في [place_name : الدوحة]
5760,شغل أغنية,شغل أغنية
5761,طفي اللمبات,طفي اللمبات
5763,فنان,فنان
5764,favorites song,favorites song
5765,شغل المكنسة,شغل [device_type : المكنسة]
5766,شغل المكنسة,شغل [device_type : المكنسة]
5767,شغل المكنسة,شغل [device_type : المكنسة]
5768,مره مزعج,مره مزعج
5769,تيك أوي مطعم الشرقي مطعم,[order_type : تيك أوي] [business_name : مطعم الشرقي] [business_type : مطعم]
5770,هل مطعم خيال عندهم طلبات خارجية,هل [business_type : مطعم] [business_name : خيال] عندهم [order_type : طلبات خارجية]
5772,غير الخلفية,غير الخلفية
5773,التوقيت الحين في الرياض,التوقيت الحين في [place_name : الرياض]
