id,utt,annot_utt
4601,axşam saat beş olanda mənə de,[time : axşam saat beş] olanda mənə de
4602,havanın temperaturu bu gün olacaq,havanın [weather_descriptor : temperaturu] [date : bu gün] olacaq
4603,səma buludlu olacaq,səma buludlu olacaq
4604,yoxla gör pizza hut mənim sifarişimi göndərib,yoxla gör [business_name : pizza hut] mənim sifarişimi göndərib
4605,pizza hut mənim sifarişimi hazırlayıb,[business_name : pizza hut] mənim sifarişimi hazırlayıb
4606,bugünkü səhmlər haqqında məlumat tap,[date : bugünkü] səhmlər haqqında məlumat tap
4607,əliyev haqqında xəbər məqalələri axtar,[person : əliyev] haqqında xəbər məqalələri axtar
4608,mənə ağ ev ilə bağlı əsas xəbərləri deyə bilərdin,mənə [news_topic : ağ ev] ilə bağlı əsas xəbərləri deyə bilərdin
4609,şərqi saat qurşağında indi saat neçədir,[time_zone : şərqi] saat qurşağında indi saat neçədir
4610,mərkəzi saat qurşağında saat neçədir,[time_zone : mərkəzi] saat qurşağında saat neçədir
4611,dağ saat qurşağında saat neçədir,[time_zone : dağ] saat qurşağında saat neçədir
4612,klassik musiqi seçimini çal,[music_genre : klassik musiqi] seçimini çal
4613,sabah temperatur əllidən yuxarı olacaq,[date : sabah] [weather_descriptor : temperatur əllidən yuxarı] olacaq
4614,sabah temperatur qırxdan yuxarı olacaq,[date : sabah] [weather_descriptor : temperatur qırxdan yuxarı] olacaq
4615,pizza huta zəng et və göbələkli və toyuqlu tava pizzası sifariş et,[business_name : pizza huta] zəng et və [food_type : göbələkli və toyuqlu tava pizzası] sifariş et
4616,pizza mizzadan böyük boy vetçina və göbələkli tavada pizza sifariş ver,[business_name : pizza mizzadan] böyük boy [food_type : vetçina və göbələkli tavada pizza] sifariş ver
4617,pizza hut ilə əlaqə saxla və böyük bir ətli və göbələkli pizza sifariş et,[business_name : pizza hut] ilə əlaqə saxla və böyük bir [food_type : ətli və göbələkli pizza] sifariş et
4618,ağıllı rozetkanı yandır,[device_type : ağıllı rozetkanı] yandır
4619,yeni ağıllı rozetkanı işə sal,yeni [device_type : ağıllı rozetkanı] işə sal
4620,yeni ağıllı rozetkanı yandır,yeni [device_type : ağıllı rozetkanı] yandır
4621,indi işıqları aşağı sal,indi işıqları aşağı sal
4622,işıqları ikinci səviyyəyə sal,işıqları ikinci səviyyəyə sal
4623,bu həftənin hava proqnozu nədir,[date : bu həftənin] hava proqnozu nədir
4625,tramp indi nə edir,[person : tramp] indi nə edir
4626,özü ilə aparmaq üçün yaxınlıqda hansı meksikan restoranlar var,özü ilə aparmaq üçün yaxınlıqda hansı [food_type : meksikan] [business_type : restoranlar] var
4627,sabah yağış yağacaq,[date : sabah] [weather_descriptor : yağış] yağacaq
4628,sabah saat neçədə yağış yağacaq,[date : sabah] saat neçədə yağış yağacaq
4629,mən başımı itirməmiş bir az klassik rok çal,mən başımı itirməmiş bir az [music_genre : klassik rok] çal
4630,bir az tənha gəzən dinləmək istəyirəm,bir az [song_name : tənha gəzən] dinləmək istəyirəm
4631,mənimçün bir mahnı ata bilərsən,mənimçün bir mahnı ata bilərsən
4632,zəhmət olmasa yataq otağının işıqlarını söndür,zəhmət olmasa [house_place : yataq otağının] işıqlarını söndür
4633,yataq otağının işıqlarını söndür indi,[house_place : yataq otağının] işıqlarını söndür indi
4634,on saniyədə yataq otağının işıqlarını söndür,[time : on saniyədə] [house_place : yataq otağının] işıqlarını söndür
4635,dinamikin səsini aşağı sal,dinamikin səsini aşağı sal
4636,dinamikin səsini azalt,dinamikin səsini azalt
4637,səs parametrlərini mənfi olaraq dəyişdir,səs parametrlərini mənfi olaraq dəyişdir
4638,alexa səs parametrlərini mənfiyə dəyişdirin,alexa səs parametrlərini mənfiyə dəyişdirin
4639,bugün hazırkı xəbərlər hansılardır,[date : bugün] hazırkı xəbərlər hansılardır
4640,bu gün ən çox danışılan mövzü nədir,[date : bu gün] ən çox danışılan mövzü nədir
4641,bugün xəbərlərdə nə var,[date : bugün] xəbərlərdə nə var
4642,bu sarı işıqda qəribəlik var bir az ağ işıq gətir bura,bu sarı işıqda qəribəlik var bir az ağ işıq gətir bura
4643,mən otağın daha az parlaq olmağını istəyirəm,mən otağın daha az parlaq olmağını istəyirəm
4644,zəhmət olmasa işıqları söndür,zəhmət olmasa işıqları söndür
4645,pizza nə vaxt çatdırılacaq,[business_name : pizza] nə vaxt çatdırılacaq
4646,pizza tezliklə burada olacaq,[food_type : pizza] tezliklə burada olacaq
4647,zəhmət olmasa işıqları mavi rəng et,zəhmət olmasa işıqları [color_type : mavi rəng] et
4648,işıqları mənim sevimli rəngimə dəyiş,işıqları mənim sevimli rəngimə dəyiş
4649,mən o mahnını sevirəm,mən o mahnını sevirəm
4650,daha bu tip mahnılar eşitmək istəmirəm,daha bu tip mahnılar eşitmək istəmirəm
4651,mən o müğənninin daha çox mahnılarına qulaq asmaq istəyərdim,mən o müğənninin daha çox mahnılarına qulaq asmaq istəyərdim
4652,dinamikləri səssizə qoy,dinamikləri səssizə qoy
4653,dinamikləri səssizə qoy,dinamikləri səssizə qoy
4654,səhər saat altı otuza zəngli saat qur,[time : səhər saat altı otuza] zəngli saat qur
4655,zəngli saatı bir saat sonraya qur,zəngli saatı [time : bir saat sonraya] qur
4656,cümə axşamı axşam saat yeddiyə zəngli saat qur,[date : cümə axşamı] [time : axşam saat yeddiyə] zəngli saat qur
4657,pop musiqi oxut,[music_genre : pop] musiqi oxut
4659,danışma,danışma
4660,aleksa ictimaidəki ən son xəbərləri mənə çatdır,aleksa [media_type : ictimaidəki] ən son xəbərləri mənə çatdır
4661,haber globaldan mənə xəbərləri oxu,[media_type : haber globaldan] mənə xəbərləri oxu
4662,aleksa ictimaidən xəbərlər,aleksa [media_type : ictimaidən] xəbərlər
4663,zəhmət olmasa mənə bu grupun adını de,zəhmət olmasa mənə bu grupun adını de
4664,bu musiqi qrupunun adı nədir,bu musiqi qrupunun adı nədir
4665,bakıda hava necədir,[place_name : bakıda] hava necədir
4666,xəzər xəbər,[media_type : xəzər xəbər]
4667,hazırkı vaxt,hazırkı vaxt
4668,soruş gör çatdıra bilirlər,soruş gör çatdıra bilirlər
4669,mənim yemək sifarişimin vəziyyəti necədir,mənim yemək sifarişimin vəziyyəti necədir
4670,bu restoran ancaq çatdırılma edir,bu [business_type : restoran] ancaq [order_type : çatdırılma] edir
4671,bu mahnıdan doğurdan da zövq alıram,bu mahnıdan doğurdan da zövq alıram
4672,bu indiyə qədər olan ən yaxşı qrupdur,bu indiyə qədər olan ən yaxşı qrupdur
4673,zəhmət olmasa mənim bütün zəngli saatlarımı siyahıya sal,zəhmət olmasa mənim bütün zəngli saatlarımı siyahıya sal
4674,trampın növbəti mətbuat konfransı nə vaxtdır,trampın [news_topic : növbəti mətbuat konfransı] nə vaxtdır
4675,azercell üçün cari səhm qiymətləri nə qədərdir,[business_name : azercell] üçün cari [news_topic : səhm qiymətləri] nə qədərdir
4676,səbail rayonunda yanğın,[place_name : səbail rayonunda] [news_topic : yanğın]
4677,bu gün günəş kreminə ehtiyacım olacaq,[date : bu gün] [weather_descriptor : günəş kreminə] ehtiyacım olacaq
4679,bugün mənə nazik ya qalın gödəkçə lazımdır,[date : bugün] mənə [weather_descriptor : nazik ya qalın gödəkçə] lazımdır
4680,sandal yoxsa corabla ayaqqabı geyinməliyəm,[weather_descriptor : sandal yoxsa corabla ayaqqabı] geyinməliyəm
4681,mənim golf oyunum zamanı yağış yağacaq,mənim golf oyunum zamanı [weather_descriptor : yağış yağacaq]
4682,bugün bakıda isti və bürküdür yoxsa ilıq və nəmişlik,[date : bugün] [place_name : bakıda] [weather_descriptor : isti və bürküdür yoxsa ilıq və nəmişlik]
4684,sarı gəlin mahnısını eşitmək istəyirəm sarı gəlin,sarı gəlin mahnısını eşitmək istəyirəm sarı gəlin
4685,mahnıya qulaq asmaq istəyirəm,mahnıya qulaq asmaq istəyirəm
4686,zəhmət olmasa bundan sonrakı mahnını oxut,zəhmət olmasa bundan sonrakı mahnını oxut
4687,bakıda hava necədir,[place_name : bakıda] hava necədir
4689,havanl bilirsən,havanl bilirsən
4690,pink floyddan mahnılar çala bilərsən,[artist_name : pink floyddan] mahnılar çala bilərsən
4691,mangadan bir mahnı oxuda bilərsən,[artist_name : mangadan] bir mahnı oxuda bilərsən
4692,mənə aşıq samirədən mahnı çal,mənə [artist_name : aşıq samirədən] mahnı çal
4693,səhər saat beşə zəngli saat qur,[time : səhər saat beşə] zəngli saat qur
4694,zəhmət olmasa axşam saat ona zəngli saat qur,zəhmət olmasa [time : axşam saat ona] zəngli saat qur
4695,səhər saat yeddiyə zəngli saat qura bilərsən,[time : səhər saat yeddiyə] zəngli saat qura bilərsən
4696,sabah hava necə olacaq,[date : sabah] hava necə olacaq
4697,sabah hava qəşəng olacaq,[date : sabah] hava [weather_descriptor : qəşəng] olacaq
4698,mənə axşam saat beşdə xatırlatma et,mənə [time : axşam saat beşdə] xatırlatma et
4699,xatırlatma,xatırlatma
4700,cavab ver,cavab ver
4701,mənim səsimi aç,mənim səsimi aç
4702,zəhmət olmasa googleda mənim dinamiklərimi aç,zəhmət olmasa googleda mənim dinamiklərimi aç
4703,ok google dinamiklərimdə səs eşitmək istəyirəm,ok google dinamiklərimdə səs eşitmək istəyirəm
4704,dinamiklərimdə səs eşitmək istəyirəm,dinamiklərimdə səs eşitmək istəyirəm
4705,bu gün mənim bölgəmdə hava proqnozu nədir,[date : bu gün] mənim bölgəmdə hava proqnozu nədir
4706,bu gün mənim ərazimdə proqnoz nədir,[date : bu gün] mənim ərazimdə proqnoz nədir
4707,zəhmət olmasa mənə yerli hava proqnozunu göstər,zəhmət olmasa mənə yerli hava proqnozunu göstər
4708,mayın iyirmi biri həftənin neçənci gününə düşür,[date : mayın iyirmi biri] həftənin neçənci gününə düşür
4709,bu il pasxa bazarı hansı tarixə düşür,[date : bu il] [event_name : pasxa bazarı] hansı tarixə düşür
4710,bu il halloween hansı gündür,[date : bu il] [event_name : halloween] hansı gündür
4711,mənim sabah səhərə olan zəngli saatımı ləğv et,mənim [date : sabah] [timeofday : səhərə] olan zəngli saatımı ləğv et
4712,sabah məni oyandırma,[date : sabah] məni oyandırma
4713,məni həftə sonları oyandırma,məni [time : həftə sonları] oyandırma
4714,mənim mahnılarımı oxuda bilərsən,mənim mahnılarımı oxuda bilərsən
4715,mənim musiqimi oxut,mənim musiqimi oxut
4716,növbəti zəngli saat zəhmət olmasa,növbəti zəngli saat zəhmət olmasa
4717,saatın zəngini sabah səhər saat səkkizə qur,saatın zəngini [date : sabah] [time : səhər saat səkkizə] qur
4718,sabah bazar ertəsi səhər saat səkkizə zəngli saat qur,[date : sabah bazar ertəsi] [time : səhər saat səkkizə] zəngli saat qur
4719,çərşənbə günü temperatur donmadan yuxarı olacaqmı,[date : çərşənbə] günü [weather_descriptor : temperatur donmadan] yuxarı olacaqmı
4720,həftəsonu gözəl keçəcək,[date : həftəsonu] [weather_descriptor : gözəl] keçəcək
4721,sənin ən yaxşı zarafatın hansıdır,sənin [joke_type : ən yaxşı] zarafatın hansıdır
4722,mən o müğənnidən olan pleylistimə qulaq asmaq istəyirəm,mən o müğənnidən olan pleylistimə qulaq asmaq istəyirəm
4723,mənim digər qudoklarımı sırala,mənim digər qudoklarımı sırala
4724,mənim zəngli saatlarım hansılardır,mənim zəngli saatlarım hansılardır
4725,səssizə qoy,səssizə qoy
4726,səssiz ol,səssiz ol
4727,səhm bazarı xəbərləri üçün bildiriş qoş,[news_topic : səhm bazarı] xəbərləri üçün bildiriş qoş
4728,səhm bazarı ilə bağlı bütün xəbərlər üçün bildirişi aç,[news_topic : səhm bazarı] ilə bağlı bütün xəbərlər üçün bildirişi aç
4729,fond bazarındakı ən son xəbərləri mənə xəbər et,[news_topic : fond bazarındakı] ən son xəbərləri mənə xəbər et
4730,mənim musiqimi aç,mənim musiqimi aç
4731,mənim yüklədiyim mahnıları oxut,mənim [music_descriptor : yüklədiyim] mahnıları oxut
4732,səsi aşağı sal,səsi aşağı sal
4733,səs səviyyəsini tənzimləyin,səs səviyyəsini tənzimləyin
4734,saatın zəngini həftə sonları səhər saat doqquza qur,saatın zəngini [time : həftə sonları səhər saat doqquza] qur
4735,cümə axşamı axşam saat doqquza zəngli saat qur,[date : cümə axşamı] [timeofday : axşam] [time : saat doqquza] zəngli saat qur
4736,bugün hansı gündür,[date : bugün] hansı gündür
4737,işıqları mavi rəngə dəyiş,işıqları [color_type : mavi rəngə] dəyiş
4738,çikaqoda saat neçədir,[place_name : çikaqoda] saat neçədir
4739,parisdə günortadır,[place_name : parisdə] [timeofday : günortadır]
4740,qonaq otağındakı işıqların gücünü azalt,[house_place : qonaq otağındakı] işıqların gücünü azalt
4741,mənə deyin ən son xəbərlər nədir,mənə deyin ən son xəbərlər nədir
4742,ən son xəbərləri yoxla,ən son xəbərləri yoxla
4743,hey google mənim üçün hansı zəngli saatlar qurulub de,hey google mənim üçün hansı zəngli saatlar qurulub de
4744,mənim yaxınlaşan bütün xatırlatmalarımı siyahıya al,mənim yaxınlaşan bütün xatırlatmalarımı siyahıya al
4745,axmaq lətifə istəyirəm,[joke_type : axmaq] lətifə istəyirəm
4746,rozetkanı söndür,rozetkanı söndür
4748,wemo rozetkanın indi söndürülü olmasını istəyirəm,[device_type : wemo] rozetkanın indi söndürülü olmasını istəyirəm
4749,yağış yağacaq,[weather_descriptor : yağış] yağacaq
4750,qar yağacaq,[weather_descriptor : qar yağacaq]
4751,hava buludlu olacaqmı,hava [weather_descriptor : buludlu] olacaqmı
4752,bugün şort geyinməliyəm,[date : bugün] [weather_descriptor : şort] geyinməliyəm
4753,növbəti papaq çal,növbəti [song_name : papaq] çal
4754,bundan sonra miri yusifin ad günü mahnısını qoş,bundan sonra [artist_name : miri yusifin] [song_name : ad günü] mahnısını qoş
4755,mənə bir. iki aşıq mahnıları çala bilərsən,mənə bir. iki [music_genre : aşıq mahnıları] çala bilərsən
4756,yavaş tempolu mahnıya qulaq asmaq istərdim,[music_descriptor : yavaş tempolu] mahnıya qulaq asmaq istərdim
4757,b. b. c. canlı,[media_type : b. b. c. canlı]
4759,bu gecə qar yağacaq,[timeofday : bu gecə] [weather_descriptor : qar] yağacaq
4760,qar yağacağı proqnozlaşdırılır,[weather_descriptor : qar] yağacağı proqnozlaşdırılır
4761,bu gecə qar yağır,bu [timeofday : gecə] [weather_descriptor : qar] yağır
4762,dinamiklərin səsini artıra bilərsən,dinamiklərin səsini artıra bilərsən
4763,hey səs zəifdir artıra bilərsən,hey səs zəifdir artıra bilərsən
4764,bazar ertəsi yağış yağacaq,[date : bazar ertəsi] [weather_descriptor : yağış yağacaq]
